Name,Fulladdress,Street,Municipality,Categories,Phone,Phones,Claimed,Review Count,Average Rating,Review URL,Google Maps URL,Latitude,Longitude,Website,Domain,Opening hours,Featured image,Cid,Place Id,Kgmid,Plus code,Google Knowledge URL,Email,Social Medias,Facebook,Instagram,Twitter,Yelp
Les Voûtes Club,"12 Rue Jules Gilly, 06300 Nice",12 Rue Jules Gilly,06300 Nice,Ночной клуб,WXDkZ4CBEYujkdUPo6_ikQM,,NO,,,,https://www.google.com/maps?cid=7158676885485843482,43.695861099999995,7.277234399999999,,,"среда:[19:00–00:00], четверг:[00:00–07:00], пятница:[00:00–07:00], суббота:[00:00–07:00], воскресенье:[00:00–07:00], понедельник:[00:00–07:00], вторник:[00:00–07:00]",https://lh5.googleusercontent.com/p/AF1QipPQzAOuE8P4NguaV0CMpUs76T0Do2DBjYUTFSpk=w122-h92-k-no,7158676885485843482,ChIJj_ywYgDbzRIRGvQu9bK6WGM,/g/11x5n702mn,8FM9M7WG+8V,https://www.google.com/search?kgmid=/g/11x5n702mn,,,,,,
Nuits Blanches - Discothèque,"20 Quai Lunel, 06300 Nice",20 Quai Lunel,06300 Nice,"Ночной клуб,Бар,Диско-клуб,Комната отдыха",WXDkZ4CBEYujkdUPo6_ikQM,,YES,263,3.4,"https://search.google.com/local/reviews?placeid=ChIJq6r27r7azRIRBFqLlAzRjFI&q=night+club+in+Nice,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=5948359059811555844,43.6960811,7.2832972,https://nuitsblanchesclub.com/,nuitsblanchesclub.com,"среда:[Закрыто], четверг:[23:30–05:00], пятница:[23:30–05:00], суббота:[23:30–05:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipOlSH0VTNJGaXZp9HXXPTX6izlS0aa8MP6wkGjn=w138-h92-k-no,5948359059811555844,ChIJq6r27r7azRIRBFqLlAzRjFI,/g/11gg6c6n8q,8FM9M7WM+C8,https://www.google.com/search?kgmid=/g/11gg6c6n8q,,"{""instagram"":""https://www.instagram.com/nuitsblanchesclub/"",""facebook"":""https://www.facebook.com/nuitsblanchesclub/""}",https://www.facebook.com/nuitsblanchesclub/,https://www.instagram.com/nuitsblanchesclub/,,
Tapas WILD CLUB,"2 Rue de l'Abbaye, 06300 Nice",2 Rue de l'Abbaye,06300 Nice,"Ночной клуб,Бар,Бар с живой музыкой",06 25 11 10 00,"06 25 11 10 00, +33 6 25 11 10 00",YES,162,4.1,"https://search.google.com/local/reviews?placeid=ChIJk7ypa6PazRIR__6T1dl0ueI&q=night+club+in+Nice,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=16337217602203156223,43.6970497,7.274663899999999,,,"среда:[Закрыто], четверг:[Закрыто], пятница:[21:30–03:30], суббота:[21:30–03:30], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[19:00–23:30]",https://lh5.googleusercontent.com/p/AF1QipOS3ZVnBLtOkddtj2BXKtj1yPt-A-j-_8Dote-P=w122-h92-k-no,16337217602203156223,ChIJk7ypa6PazRIR__6T1dl0ueI,/g/11clgkgpfw,8FM9M7WF+RV,https://www.google.com/search?kgmid=/g/11clgkgpfw,,"{""yelp"":""https://www.yelp.com/biz/wild-club-nice"",""facebook"":""https://www.facebook.com/wildclubnice/""}",https://www.facebook.com/wildclubnice/,,,https://www.yelp.com/biz/wild-club-nice
54 Show,"54 Rue des Ponchettes, 06300 Nice",54 Rue des Ponchettes,06300 Nice,"Бар,Арт-кафе,Клуб,Коктейль-бар,Танцевальный клуб",06 11 64 10 44,"06 11 64 10 44, +33 6 11 64 10 44",YES,58,3.4,"https://search.google.com/local/reviews?placeid=ChIJ08MaL73azRIRV-Z-yxiC-a8&q=night+club+in+Nice,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=12680309268843259479,43.6950845,7.2765844,https://www.54show.fr/,54show.fr,,https://lh5.googleusercontent.com/p/AF1QipOvf2gfIDCdhtWUf__A2CSDqqHox1hjPDK4zaRx=w163-h92-k-no,12680309268843259479,ChIJ08MaL73azRIRV-Z-yxiC-a8,/g/1thwll79,8FM9M7WG+2J,https://www.google.com/search?kgmid=/g/1thwll79,,"{""instagram"":""https://instagram.com/54show_official/"",""facebook"":""https://www.facebook.com/people/showgirl-54/100068171615315/"",""yelp"":""https://www.yelp.com/biz/54-show-nice""}",https://www.facebook.com/people/showgirl-54/100068171615315/,https://instagram.com/54show_official/,,https://www.yelp.com/biz/54-show-nice
Le Glam,"6 Rue Eugène Emanuel, 06300 Nice",6 Rue Eugène Emanuel,06300 Nice,Гей-бар,04 93 87 29 67,"04 93 87 29 67, +33 4 93 87 29 67",YES,154,3.5,"https://search.google.com/local/reviews?placeid=ChIJD4mESKfazRIRE1Mwy2XO_VU&q=night+club+in+Nice,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=6196335598927631123,43.6993394,7.266377899999999,http://www.leglamnice.com/,leglamnice.com,"среда:[Закрыто], четверг:[Закрыто], пятница:[23:30–04:30], суббота:[23:30–04:30], воскресенье:[23:30–04:30], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipPwCcokUW9-f1H69qEo384Ah-Cv3nQULpLx-_Te=w138-h92-k-no,6196335598927631123,ChIJD4mESKfazRIRE1Mwy2XO_VU,/g/1tfysfhz,8FM9M7X8+PH,https://www.google.com/search?kgmid=/g/1tfysfhz,,"{""facebook"":""https://www.facebook.com/frankleglam"",""instagram"":""https://instagram.com/glam_club_eric"",""yelp"":""https://www.yelp.com/biz/le-glam-nice""}",https://www.facebook.com/frankleglam,https://instagram.com/glam_club_eric,,https://www.yelp.com/biz/le-glam-nice
Au Son Des Guitares,"36 Rue de France, 06000 Nice",36 Rue de France,06000 Nice,Ночной клуб,06 45 49 11 10,"06 45 49 11 10, +33 6 45 49 11 10",YES,110,2.7,"https://search.google.com/local/reviews?placeid=ChIJsYlnZQvQzRIRkN21sxpHj_U&q=night+club+in+Nice,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=17694439640971730320,43.695934,7.2603009,https://www.facebook.com/sondesguitaresnice/,facebook.com,"среда:[Закрыто], четверг:[Закрыто], пятница:[23:45–05:00], суббота:[23:45–05:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipOE74TAlcbZdx11byBQIAqCvRnx5OP6jsWaTqkx=w163-h92-k-no,17694439640971730320,ChIJsYlnZQvQzRIRkN21sxpHj_U,/g/11f263t9z7,8FM9M7W6+94,https://www.google.com/search?kgmid=/g/11f263t9z7,,,,,,
Pub Crawl Nice Bar Crawl,"40 Rue Droite, 06300 Nice",40 Rue Droite,06300 Nice,Ночной клуб,+49 1578 3893416,"01578 3893416, +49 1578 3893416",YES,8,4.5,"https://search.google.com/local/reviews?placeid=ChIJg9e5fZXbzRIRjlOAlXoqpVA&q=night+club+in+Nice,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=5811097600174085006,43.696405899999995,7.2771216999999995,https://barcrawlnice.com/,barcrawlnice.com,"среда:[24 часа в сутки], четверг:[24 часа в сутки], пятница:[24 часа в сутки], суббота:[24 часа в сутки], воскресенье:[24 часа в сутки], понедельник:[24 часа в сутки], вторник:[24 часа в сутки]",https://lh5.googleusercontent.com/p/AF1QipNpM3xVBFOKMxZWul8Krzzd92cQ4y4zH6ZbA4Xh=w138-h92-k-no,5811097600174085006,ChIJg9e5fZXbzRIRjlOAlXoqpVA,/g/11ldq5vs_w,8FM9M7WG+HR,https://www.google.com/search?kgmid=/g/11ldq5vs_w,"info@pubcrawlnice.com,info@originalbudapesttours.com","{""facebook"":""https://www.facebook.com/ads/preferences/?entry_product=ad_settings_screen"",""instagram"":""https://www.instagram.com/be_original_tours/""}",https://www.facebook.com/ads/preferences/?entry_product=ad_settings_screen,https://www.instagram.com/be_original_tours/,,
Le Swing,"10 Rue Defly, 06000 Nice",10 Rue Defly,06000 Nice,"Гей-бар,Арт-кафе,Караоке-бар,Ресторан",09 81 09 97 84,"09 81 09 97 84, +33 9 81 09 97 84",YES,96,3.9,"https://search.google.com/local/reviews?placeid=ChIJK3rOpLrazRIR9mkZD3cII3o&q=night+club+in+Nice,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=8800887404259535350,43.702081799999995,7.2769698,,,"среда:[18:00–02:30], четверг:[18:00–02:30], пятница:[18:00–02:30], суббота:[18:00–02:30], воскресенье:[18:00–02:30], понедельник:[18:00–02:30], вторник:[18:00–02:30]",https://lh5.googleusercontent.com/p/AF1QipP8VWbsoW-idrgqrYpU1dULXXiZTEd9qcpexpPN=w122-h92-k-no,8800887404259535350,ChIJK3rOpLrazRIR9mkZD3cII3o,/g/11cm0k8mx_,8FM9P72G+RQ,https://www.google.com/search?kgmid=/g/11cm0k8mx_,,"{""facebook"":""https://www.facebook.com/leswing06/""}",https://www.facebook.com/leswing06/,,,
Warehouse Restaurant Club,"73 Quai des États-Unis, 06300 Nice",73 Quai des États-Unis,06300 Nice,"Тапас-бар,Пивной зал,Диско-клуб,Ресторан",06 16 24 45 27,"06 16 24 45 27, +33 6 16 24 45 27",YES,199,3.9,"https://search.google.com/local/reviews?placeid=ChIJ0zfA5qLazRIRH3yoz07UXSY&q=night+club+in+Nice,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=2764599181231815711,43.6952962,7.2744827999999995,https://www.facebook.com/legclubnice,facebook.com,"среда:[11:00–02:00], четверг:[11:00–02:00], пятница:[11:00–05:00], суббота:[11:00–05:00], воскресенье:[11:00–18:00], понедельник:[11:00–18:00], вторник:[11:00–18:00]",https://lh5.googleusercontent.com/p/AF1QipPjxLSExDH0Oy1jxu2Evmi2hhYklMOJWQ5lxFb2=w204-h92-k-no,2764599181231815711,ChIJ0zfA5qLazRIRH3yoz07UXSY,/g/1ptx5x7fz,8FM9M7WF+4Q,https://www.google.com/search?kgmid=/g/1ptx5x7fz,,,,,,
Le Bulldog Pub Pompeï,"16 Rue de l'Abbaye, 06300 Nice",16 Rue de l'Abbaye,06300 Nice,"Ночной клуб,Бар",WXDkZ4CBEYujkdUPo6_ikQM,,YES,1237,4.2,"https://search.google.com/local/reviews?placeid=ChIJTYswNqPazRIRg0OJfaLdKHg&q=night+club+in+Nice,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=8658413973580366723,43.6967924,7.2756605,https://www.bulldogpompei.com/,bulldogpompei.com,"среда:[23:00–05:00], четверг:[23:00–05:00], пятница:[23:00–05:00], суббота:[23:00–05:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[23:00–05:00]",https://lh5.googleusercontent.com/p/AF1QipNtpAhpAPopftYuQS7uImJj39o3vt2SZQvE43k4=w137-h92-k-no,8658413973580366723,ChIJTYswNqPazRIRg0OJfaLdKHg,/g/1wyc6f65,8FM9M7WG+P7,https://www.google.com/search?kgmid=/g/1wyc6f65,bulldogpubpompei@gmail.com,"{""instagram"":""https://www.instagram.com/bulldogpompeipub/"",""facebook"":""https://www.facebook.com/bulldogpub.pompei/"",""yelp"":""https://www.yelp.com/biz/pompe%c3%af-nice-2""}",https://www.facebook.com/bulldogpub.pompei/,https://www.instagram.com/bulldogpompeipub/,,https://www.yelp.com/biz/pompe%c3%af-nice-2
Waka Bar,"57 Quai des États-Unis, 06300 Nice",57 Quai des États-Unis,06300 Nice,"Бар,Коктейль-бар,Комната отдыха,Тапас-бар,Винный бар",enDkZ4OVFt-jkdUPrO2R0AE,,YES,2933,4,"https://search.google.com/local/reviews?placeid=ChIJqxGALr3azRIR9GBhZkzpMYI&q=night+club+in+Nice,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=9381536013133897972,43.6951172,7.2764481,,,"среда:[10:00–02:00], четверг:[10:00–02:00], пятница:[10:00–02:00], суббота:[10:00–02:00], воскресенье:[10:00–02:00], понедельник:[10:00–02:00], вторник:[10:00–02:00]",https://lh5.googleusercontent.com/p/AF1QipNDOg6ngaHJUBHcraIsdiPRt8zEcV5h2aH5qd75=w163-h92-k-no,9381536013133897972,ChIJqxGALr3azRIR9GBhZkzpMYI,/g/11c2j8_scb,8FM9M7WG+2H,https://www.google.com/search?kgmid=/g/11c2j8_scb,,"{""yelp"":""https://www.yelp.com/biz/waka-bar-nice"",""facebook"":""https://www.facebook.com/wakabarnice/"",""instagram"":""https://www.instagram.com/waka_bar/""}",https://www.facebook.com/wakabarnice/,https://www.instagram.com/waka_bar/,,https://www.yelp.com/biz/waka-bar-nice
NAYA CLUB HOUSE,"18 Rue du Congrès, 06000 Nice",18 Rue du Congrès,06000 Nice,Ночной клуб,06 99 04 71 91,"06 99 04 71 91, +33 6 99 04 71 91",YES,35,3.5,"https://search.google.com/local/reviews?placeid=ChIJM2wLWgrRzRIRjzRmSN_AtkU&q=night+club+in+Nice,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=5023414499603264655,43.698192999999996,7.2628623999999995,,,"среда:[23:59–05:00], четверг:[23:55–05:00], пятница:[23:55–05:00], суббота:[23:55–05:00], воскресенье:[23:55–05:00], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipPzpcrLey3au9sS98HrbDV6VeMqzLo5jUhcM9_F=w80-h106-k-no,5023414499603264655,ChIJM2wLWgrRzRIRjzRmSN_AtkU,/g/11w1c85nqr,8FM9M7X7+74,https://www.google.com/search?kgmid=/g/11w1c85nqr,,"{""instagram"":""https://www.instagram.com/reel/dblg4goif2p/"",""facebook"":""https://www.facebook.com/events/18-rue-du-congr%c3%a8s-06000-nice-france/les-melodic-house-techno-to-hardstyle-naya-club-nice/393570193818193/""}",https://www.facebook.com/events/18-rue-du-congr%c3%a8s-06000-nice-france/les-melodic-house-techno-to-hardstyle-naya-club-nice/393570193818193/,https://www.instagram.com/reel/dblg4goif2p/,,
Baby club,"1 Rue de la Préfecture, 06300 Nice",1 Rue de la Préfecture,06300 Nice,Ночной клуб,06 26 94 46 51,"06 26 94 46 51, +33 6 26 94 46 51",YES,9,4.6,"https://search.google.com/local/reviews?placeid=ChIJr3DLWwDbzRIRuRjmnedTz0A&q=night+club+in+Nice,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=4670043592858147001,43.6971053,7.27325,,,"среда:[23:00–05:00], четверг:[23:00–05:00], пятница:[23:00–05:00], суббота:[23:00–05:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[23:00–05:00]",https://lh5.googleusercontent.com/p/AF1QipMzkltsQ53ylMsSJcs-gOYj21aYDFmcbKxmlf12=w80-h106-k-no,4670043592858147001,ChIJr3DLWwDbzRIRuRjmnedTz0A,/g/11vjxfzr5s,8FM9M7WF+R7,https://www.google.com/search?kgmid=/g/11vjxfzr5s,,"{""instagram"":""https://www.instagram.com/museclub.ofc/"",""yelp"":""https://www.yelp.com/biz/emilie-et-the-cool-kids-nice""}",,https://www.instagram.com/museclub.ofc/,,https://www.yelp.com/biz/emilie-et-the-cool-kids-nice
