Name,Fulladdress,Street,Municipality,Categories,Phone,Phones,Claimed,Review Count,Average Rating,Review URL,Google Maps URL,Latitude,Longitude,Website,Domain,Opening hours,Featured image,Cid,Place Id,Kgmid,Plus code,Google Knowledge URL,Email,Social Medias,Facebook,Instagram,Twitter,Yelp
Kings Head,"18 St George's Square, Huddersfield HD1 1JF, Великобритания",18 St George's Square,Huddersfield,Паб,-_DjZ5iaCvWnkdUP5rTg2Qs,,YES,972,4.4,https://search.google.com/local/reviews?placeid=ChIJL3Cp_G3ce0gREspP05YkcAE&q=Huddersfield+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=103623021638437394,53.6487669,-1.7842295,https://www.facebook.com/kingshead.huddersfield/,facebook.com,"среда:[11:30–23:00], четверг:[11:30–23:00], пятница:[11:30–23:00], суббота:[11:30–23:00], воскресенье:[12:00–21:00], понедельник:[11:30–23:00], вторник:[11:30–23:00]",https://lh5.googleusercontent.com/p/AF1QipPzLgX9gejmZzIUknCSZ616iRBVcOHa4jLUj0i4=w92-h92-k-no,103623021638437394,ChIJL3Cp_G3ce0gREspP05YkcAE,/g/1tfk3_5h,9C5WJ6X8+G8,https://www.google.com/search?kgmid=/g/1tfk3_5h,,,,,,
The Boy & Barrel Public House,"8 Beast Market, Huddersfield HD1 1QF, Великобритания",8 Beast Market,Huddersfield,"Паб,Ресторан",+44 1484 518150,"01484 518150, +44 1484 518150",YES,214,3.7,https://search.google.com/local/reviews?placeid=ChIJE4V2o3Lce0gRn_58Rt4j1eo&q=Huddersfield+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=16921470612486815391,53.647363,-1.7797314,,,"среда:[12:00–01:30], четверг:[12:00–23:00], пятница:[12:00–01:30], суббота:[12:00–01:30], воскресенье:[12:00–01:30], понедельник:[12:00–23:00], вторник:[12:00–23:00]",https://lh5.googleusercontent.com/p/AF1QipPaValeDD2xfr7gTaMKpB0a-W2awENIi9sGV9vq=w185-h92-k-no,16921470612486815391,ChIJE4V2o3Lce0gRn_58Rt4j1eo,/g/1yh9tyr1z,9C5WJ6WC+W4,https://www.google.com/search?kgmid=/g/1yh9tyr1z,,"{""youtube"":""https://www.youtube.com/watch?v=xgbb9uq6r1g""}",,,,
Crab Rave Lane,"86 Glen Field Ave, Huddersfield HD2 1UG, Великобритания",86 Glen Field Ave,Huddersfield,Ночной клуб,-_DjZ5iaCvWnkdUP5rTg2Qs,,YES,5,3.8,https://search.google.com/local/reviews?placeid=ChIJG_8HyZnfe0gRrZvJUjYcry8&q=Huddersfield+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=3435996060349733805,53.6710542,-1.7486661,http://shute.dev/,shute.dev,"среда:[Закрыто], четверг:[Закрыто], пятница:[Закрыто], суббота:[11:00–01:00], воскресенье:[11:00–01:00], понедельник:[Закрыто], вторник:[Закрыто]",,3435996060349733805,ChIJG_8HyZnfe0gRrZvJUjYcry8,/g/11fp1t0k43,9C5WM7C2+CG,https://www.google.com/search?kgmid=/g/11fp1t0k43,,,,,,
Smile Bar and Venue,"38 Wakefield Rd, Aspley, Huddersfield HD1 3AQ, Великобритания",38 Wakefield Rd,Aspley,Концертная площадка,+44 7846 904737,"07846 904737, +44 7846 904737",YES,236,4.7,https://search.google.com/local/reviews?placeid=ChIJITJwb4Lde0gRpl8_gvOfdhY&q=Huddersfield+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=1618656984297332646,53.6442147,-1.7750728,https://www.smilebarandvenue.co.uk/,smilebarandvenue.co.uk,"среда:[16:00–19:00], четверг:[16:00–19:00], пятница:[16:00–00:00], суббота:[12:00–00:00], воскресенье:[12:00–20:00], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipMQ8pLFKMypDi1zk1mlpflhlzNL4UKNQD7oFUGW=w122-h92-k-no,1618656984297332646,ChIJITJwb4Lde0gRpl8_gvOfdhY,/g/11sgx02x8w,9C5WJ6VF+MX,https://www.google.com/search?kgmid=/g/11sgx02x8w,info@smilebarandvenue.co.uk,"{""facebook"":""https://www.facebook.com/smilebarandvenue/"",""twitter"":""https://twitter.com/smilebarvenue"",""instagram"":""https://www.instagram.com/smilebarandvenue/""}",https://www.facebook.com/smilebarandvenue/,https://www.instagram.com/smilebarandvenue/,https://twitter.com/smilebarvenue,
The Warehouse,"12 Zetland St, Huddersfield HD1 2RA, Великобритания",12 Zetland St,Huddersfield,"Паб,Бар,Спорт-бар",+44 1484 511698,"01484 511698, +44 1484 511698",YES,1260,4.3,https://search.google.com/local/reviews?placeid=ChIJjwcdJHPce0gRJMqE2FwnLT8&q=Huddersfield+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=4552338078064495140,53.644996899999995,-1.7794229,http://www.socialpubandkitchen.co.uk/warehouse-huddersfield?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,socialpubandkitchen.co.uk,"среда:[10:00–01:00], четверг:[10:00–02:00], пятница:[10:00–02:00], суббота:[10:00–02:00], воскресенье:[10:00–00:00], понедельник:[10:00–00:00], вторник:[10:00–00:00]",https://lh5.googleusercontent.com/p/AF1QipO4ESTvLamaycze1Qdqb8C1UNoaxOsjbd0wJ0nU=w163-h92-k-no,4552338078064495140,ChIJjwcdJHPce0gRJMqE2FwnLT8,/g/1tp2zyj9,9C5WJ6VC+X6,https://www.google.com/search?kgmid=/g/1tp2zyj9,"warehouse.huddersfield@stonegategroup.co.uk,datarequest@stonegatepubs.com,c.datarequest@stonegatepubs.com,stonegateenquiries@stonegategroup.co.uk,datarequest@stonegategroup.co.uk,customer.feedback@stonegategroup.co.uk,customer.feedback@stonegatepubs.com,appsupport@stonegatepubs.com,hello@mixr.co.uk","{""facebook"":""https://facebook.com/stonegatepubs"",""instagram"":""https://www.instagram.com/warehouse.huddersfield"",""twitter"":""https://twitter.com/stonegate_group"",""linkedin"":""https://www.linkedin.com/company/stonegategroup""}",https://facebook.com/stonegatepubs,https://www.instagram.com/warehouse.huddersfield,https://twitter.com/stonegate_group,
Сайр Инн,"139 Lane Top, Linthwaite, Huddersfield HD7 5SG, Великобритания",139 Lane Top,Linthwaite,Паб,+44 1484 842370,"01484 842370, +44 1484 842370",YES,330,4.8,https://search.google.com/local/reviews?placeid=ChIJN1lzCFLbe0gRmZtvqtYTCDE&q=Huddersfield+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=3533095720375524249,53.6252886,-1.8502946999999998,https://facebook.com/profile.php?id=100046563045386,facebook.com,"среда:[16:00–23:30], четверг:[16:00–23:30], пятница:[16:00–23:30], суббота:[12:00–23:30], воскресенье:[12:00–23:30], понедельник:[16:00–23:30], вторник:[16:00–23:30]",https://lh5.googleusercontent.com/p/AF1QipNpXWyL7C2llUYgqG-Ema9ijx5JJrHOfvO0DYoQ=w163-h92-k-no,3533095720375524249,ChIJN1lzCFLbe0gRmZtvqtYTCDE,/g/1tdzqpkf,9C5WJ4GX+4V,https://www.google.com/search?kgmid=/g/1tdzqpkf,,"{""facebook"":""https://facebook.com/148150631911526""}",https://facebook.com/148150631911526,,,
Williams Beer & Gin House,"68 John William St, Huddersfield HD1 1EH, Великобритания",68 John William St,Huddersfield,Паб,-_DjZ5iaCvWnkdUP5rTg2Qs,,YES,195,4.5,https://search.google.com/local/reviews?placeid=ChIJ0YeJ51jde0gRirSwZ3-Q4ow&q=Huddersfield+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=10151835386921399434,53.648840799999995,-1.7828469999999998,http://www.williamsbeerhouse.co.uk/,williamsbeerhouse.co.uk,"среда:[15:00–23:00], четверг:[15:00–23:00], пятница:[15:00–23:00], суббота:[12:00–00:00], воскресенье:[12:00–21:00], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipMFluuLCA5oz9kVIF7sVGp5MQIllmTMlXv4CLiu=w138-h92-k-no,10151835386921399434,ChIJ0YeJ51jde0gRirSwZ3-Q4ow,/g/11r6t0njy_,9C5WJ6X8+GV,https://www.google.com/search?kgmid=/g/11r6t0njy_,"huddersfield@williamsbeerhouse.co.uk,bookings@concepttaverns.co.uk,dataprotection@concepttaverns.co.uk","{""facebook"":""https://www.facebook.com/williamshuddersfield"",""instagram"":""https://www.instagram.com/williamshuddersfield/?hl=en""}",https://www.facebook.com/williamshuddersfield,https://www.instagram.com/williamshuddersfield/?hl=en,,
Vox Bar,"10 Wood St, Huddersfield HD1 1BT, Великобритания",10 Wood St,Huddersfield,Паб,+44 1484 452229,"01484 452229, +44 1484 452229",YES,469,4.4,https://search.google.com/local/reviews?placeid=ChIJ4WU-e3Lce0gRMZoIFgJufE4&q=Huddersfield+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=5655516187309152817,53.6474378,-1.7818828999999998,http://voxbar.co.uk/,voxbar.co.uk,"среда:[13:00–02:00], четверг:[13:00–02:00], пятница:[12:00–02:30], суббота:[12:00–02:30], воскресенье:[15:00–23:00], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipPyDxXzGiIv7HNgQCtLrVxTPMDIdG1HaEwqBMn5=w122-h92-k-no,5655516187309152817,ChIJ4WU-e3Lce0gRMZoIFgJufE4,/g/1tdxvkw2,9C5WJ6W9+X6,https://www.google.com/search?kgmid=/g/1tdxvkw2,,"{""yelp"":""https://www.yelp.com/biz/vox-huddersfield""}",,,,https://www.yelp.com/biz/vox-huddersfield
The Fieldhead,"219 Quarmby Rd, Huddersfield HD3 4FB, Великобритания",219 Quarmby Rd,Huddersfield,Паб,+44 1484 654581,"01484 654581, +44 1484 654581",NO,170,3.6,https://search.google.com/local/reviews?placeid=ChIJkX2oBZfce0gR7o_8KJ_ThPQ&q=Huddersfield+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=17619440322721124334,53.648522899999996,-1.8266204,,,"среда:[16:00–23:30], четверг:[16:00–23:30], пятница:[15:00–23:45], суббота:[12:00–00:00], воскресенье:[12:00–23:00], понедельник:[16:00–23:30], вторник:[16:00–23:30]",https://lh5.googleusercontent.com/p/AF1QipMz5NbAPEdoGLXlcUUOJCcH3i1kTAO_841SZ6uZ=w122-h92-k-no,17619440322721124334,ChIJkX2oBZfce0gR7o_8KJ_ThPQ,/g/1td7h8t1,9C5WJ5XF+C9,https://www.google.com/search?kgmid=/g/1td7h8t1,,,,,,
"Showtime, Zetland St, Huddersfield","24 Zetland St, Huddersfield HD1 2RA, Великобритания",24 Zetland St,Huddersfield,Спорт-бар,+44 7305 369999,"07305 369999, +44 7305 369999",YES,135,4,https://search.google.com/local/reviews?placeid=ChIJh6euwxrde0gRt5veM6U4FzE&q=Huddersfield+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=3537358314513800119,53.644601099999996,-1.7792983,http://www.colosseum.world/,colosseum.world,"среда:[08:00–04:00], четверг:[08:00–02:00], пятница:[08:00–04:00], суббота:[08:00–04:00], воскресенье:[08:00–02:00], понедельник:[08:00–02:00], вторник:[08:00–02:00]",https://lh5.googleusercontent.com/p/AF1QipOzuZLbWNvkm4uDndzwxlFoB40t4OEgYf4uOCoz=w138-h92-k-no,3537358314513800119,ChIJh6euwxrde0gRt5veM6U4FzE,/g/11h230n7tm,9C5WJ6VC+R7,https://www.google.com/search?kgmid=/g/11h230n7tm,hellfire.entertainment.ltd@gmail.com,"{""facebook"":""https://www.facebook.com/showtimehuddersfield/""}",https://www.facebook.com/showtimehuddersfield/,,,
Moldgreen Liberal Club,"311 Old Wakefield Rd, Moldgreen, Huddersfield HD5 8AA, Великобритания",311 Old Wakefield Rd,Moldgreen,Клуб,+44 1484 300381,"01484 300381, +44 1484 300381",NO,76,4.6,https://search.google.com/local/reviews?placeid=ChIJH31zsAXce0gRc9IFCAGT9Gg&q=Huddersfield+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=7562831306900755059,53.644574399999996,-1.7625461,,,"среда:[16:00–23:00], четверг:[16:00–23:00], пятница:[13:00–23:00], суббота:[13:00–23:00], воскресенье:[13:00–23:00], понедельник:[16:00–23:00], вторник:[13:00–23:00]",https://lh5.googleusercontent.com/p/AF1QipMItwGC9ThxefKHwyG3XzCMm1gEl96fkGTXMVqV=w122-h92-k-no,7562831306900755059,ChIJH31zsAXce0gRc9IFCAGT9Gg,/g/1tmxf327,9C5WJ6VP+RX,https://www.google.com/search?kgmid=/g/1tmxf327,,,,,,
Lightfoots Bar (Yorkshire Rider Sports & Social Club),"16-18 Cloth Hall St, Huddersfield HD1 2EG, Великобритания",16-18 Cloth Hall St,Huddersfield,Спортклуб,+44 1484 422745,"01484 422745, +44 1484 422745",NO,41,4.6,https://search.google.com/local/reviews?placeid=ChIJKd-PnHHce0gRdKCDnL0W3gc&q=Huddersfield+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=566915606725763188,53.6462034,-1.7836988,,,,https://lh5.googleusercontent.com/p/AF1QipMPR2jMqQefz6K5kROGoix5os2lrxcxEY_WhEsq=w80-h106-k-no,566915606725763188,ChIJKd-PnHHce0gRdKCDnL0W3gc,/g/1hc535012,9C5WJ6W8+FG,https://www.google.com/search?kgmid=/g/1hc535012,,"{""facebook"":""https://www.facebook.com/events/lightfoots-bar/singcere-back-at-the-bus-club-lightfoots-bar-huddersfield/579083600422580/""}",https://www.facebook.com/events/lightfoots-bar/singcere-back-at-the-bus-club-lightfoots-bar-huddersfield/579083600422580/,,,
