Name,Fulladdress,Street,Municipality,Categories,Phone,Phones,Claimed,Review Count,Average Rating,Review URL,Google Maps URL,Latitude,Longitude,Website,Domain,Opening hours,Featured image,Cid,Place Id,Kgmid,Plus code,Google Knowledge URL,Email,Social Medias,Facebook,Instagram,Twitter,Yelp
CLUB VENDOME,"9 Rue Daunou, 75002 Paris",9 Rue Daunou,75002 Paris,"Ночной клуб,Бар,Танцевальный клуб",06 63 40 98 33,"06 63 40 98 33, +33 6 63 40 98 33",YES,547,3.7,https://search.google.com/local/reviews?placeid=ChIJowwF_DBu5kcR5IoO4jFQSfw&q=night+club+in+Paris&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=18179149546033941220,48.869264699999995,2.3318765,,,"среда:[00:30–07:00], четверг:[00:30–07:00], пятница:[00:30–07:00], суббота:[00:30–07:00], воскресенье:[00:30–07:00], понедельник:[00:30–07:00], вторник:[Закрыто]",,18179149546033941220,ChIJowwF_DBu5kcR5IoO4jFQSfw,/g/124sr3zqr,8FW4V89J+PQ,https://www.google.com/search?kgmid=/g/124sr3zqr,,"{""facebook"":""https://www.facebook.com/levclubparis/""}",https://www.facebook.com/levclubparis/,,,
L'Insolite Club Discotheque,"33 Rue des Petits Champs, 75001 Paris",33 Rue des Petits Champs,75001 Paris,"Диско-клуб,Гей- и лесби-клуб",vyLkZ_SEJ_WLkdUPlujHgQU,,YES,58,3.8,https://search.google.com/local/reviews?placeid=ChIJS1x31Dpu5kcRWmW5tBpgbsc&q=night+club+in+Paris&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=14370529128803296602,48.8667076,2.3365467,https://www.facebook.com/linsolitediscoclub,facebook.com,,,14370529128803296602,ChIJS1x31Dpu5kcRWmW5tBpgbsc,/g/1tfqf2xy,8FW4V88P+MJ,https://www.google.com/search?kgmid=/g/1tfqf2xy,,,,,,
Whisper Club,"13-15 Rue de Berri, 75008 Paris",13-15 Rue de Berri,75008 Paris,"Клуб для взрослых,Бар,Коктейль-бар,Диско-клуб",01 53 53 86 00,"01 53 53 86 00, +33 1 53 53 86 00",YES,478,4,https://search.google.com/local/reviews?placeid=ChIJ2zNIe8Fv5kcRrw2ZyLDOcJ4&q=night+club+in+Paris&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=11416852314059247023,48.8726963,2.3040439999999998,http://www.whisper-club-paris.com/,whisper-club-paris.com,"среда:[22:00–05:00], четверг:[22:00–05:00], пятница:[22:00–05:00], суббота:[22:00–05:00], воскресенье:[22:00–05:00], понедельник:[22:00–05:00], вторник:[22:00–05:00]",,11416852314059247023,ChIJ2zNIe8Fv5kcRrw2ZyLDOcJ4,/g/124ymj9fp,8FW4V8F3+3J,https://www.google.com/search?kgmid=/g/124ymj9fp,"Contact.whisper.paris@gmail.com,contact@secretsquare.fr","{""instagram"":""https://www.instagram.com/whisper.club.paris/"",""tiktok"":""https://www.tiktok.com/@whisperclubparis""}",,https://www.instagram.com/whisper.club.paris/,,
Gibus Club,"18 Rue du Faubourg du Temple, 75011 Paris",18 Rue du Faubourg du Temple,75011 Paris,"Ночной клуб,Гей- и лесби-клуб,Концертная площадка",01 77 15 73 09,"01 77 15 73 09, +33 1 77 15 73 09",YES,734,3.4,https://search.google.com/local/reviews?placeid=ChIJb4hWSghu5kcRKQEPsetQfe8&q=night+club+in+Paris&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=17257038320371695913,48.86824,2.366323,http://www.gibusclub.fr/,gibusclub.fr,"среда:[Закрыто], четверг:[Закрыто], пятница:[23:45–00:00], суббота:[00:00–06:00], воскресенье:[00:00–06:00], понедельник:[00:00–06:00], вторник:[Закрыто]",,17257038320371695913,ChIJb4hWSghu5kcRKQEPsetQfe8,/g/120y8fjw,8FW4V998+7G,https://www.google.com/search?kgmid=/g/120y8fjw,contact@gibus.fr,"{""instagram"":""https://www.instagram.com/gibusclub/"",""facebook"":""https://www.facebook.com/gibus.clubparis/"",""yelp"":""https://www.yelp.com/biz/gibus-club-paris-2""}",https://www.facebook.com/gibus.clubparis/,https://www.instagram.com/gibusclub/,,https://www.yelp.com/biz/gibus-club-paris-2
L'Important Club,"16 Rue de Lappe, 75011 Paris",16 Rue de Lappe,75011 Paris,"Диско-клуб,Клуб,Комната отдыха",07 60 29 05 25,"07 60 29 05 25, +33 7 60 29 05 25",YES,1238,3.8,https://search.google.com/local/reviews?placeid=ChIJ-xK88-1z5kcRHWabGDpij6Y&q=night+club+in+Paris&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=12001919533626123805,48.8539478,2.3721522999999998,https://www.limportant-paris.com/,limportant-paris.com,"среда:[00:00–06:00], четверг:[00:00–06:00], пятница:[00:00–06:00], суббота:[00:00–06:00], воскресенье:[00:00–06:00], понедельник:[00:00–06:00], вторник:[00:00–06:00]",,12001919533626123805,ChIJ-xK88-1z5kcRHWabGDpij6Y,/g/11qg3h16sp,8FW4V93C+HV,https://www.google.com/search?kgmid=/g/11qg3h16sp,"contactlimportantclub@gmail.com,communication@limportant-paris.com","{""facebook"":""https://www.facebook.com/limportant-paris-106104025070651"",""instagram"":""https://www.instagram.com/bellina_restaurant_festif/"",""linkedin"":""https://www.linkedin.com/company/l-important-restaurant-club/""}",https://www.facebook.com/limportant-paris-106104025070651,https://www.instagram.com/bellina_restaurant_festif/,,
La Machine du Moulin Rouge,"90 Bd de Clichy, 75018 Paris",90 Bd de Clichy,75018 Paris,"Ночной клуб,Бар,Концертная площадка",vyLkZ_SEJ_WLkdUPlujHgQU,,YES,1170,3.7,https://search.google.com/local/reviews?placeid=ChIJpe8qVk5u5kcR2Rle3TZh9GA&q=night+club+in+Paris&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=6986315810228541913,48.884201,2.3322401,https://www.lamachinedumoulinrouge.com/,lamachinedumoulinrouge.com,"среда:[Закрыто], четверг:[Закрыто], пятница:[00:00–06:00], суббота:[00:00–06:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[Закрыто]",,6986315810228541913,ChIJpe8qVk5u5kcR2Rle3TZh9GA,/g/1tlncrjv,8FW4V8MJ+MV,https://www.google.com/search?kgmid=/g/1tlncrjv,"perdu@lamachinedumoulinrouge.com,contact@lamachinedumoulinrouge.com","{""facebook"":""https://www.facebook.com/lamachineparis/"",""instagram"":""https://www.instagram.com/lamachineparis/""}",https://www.facebook.com/lamachineparis/,https://www.instagram.com/lamachineparis/,,
Wanderlust,"32 Quai d'Austerlitz, 75013 Paris",32 Quai d'Austerlitz,75013 Paris,"Ночной клуб,Бар,Концертная площадка",vyLkZ_SEJ_WLkdUPlujHgQU,,YES,1785,2.3,https://search.google.com/local/reviews?placeid=ChIJfY12pR5y5kcRAX8ZRkMlzVs&q=night+club+in+Paris&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=6614984398546239233,48.8401365,2.3705889,,,"среда:[23:00–05:00], четверг:[18:00–00:00], пятница:[00:00–06:00], суббота:[23:00–05:00], воскресенье:[16:00–01:00], понедельник:[Закрыто], вторник:[23:00–05:00]",,6614984398546239233,ChIJfY12pR5y5kcRAX8ZRkMlzVs,/g/11h0gcp4y,8FW4R9RC+36,https://www.google.com/search?kgmid=/g/11h0gcp4y,,"{""yelp"":""https://www.yelp.com/biz/wanderlust-paris"",""facebook"":""https://www.facebook.com/wanderlustparis/"",""twitter"":""https://twitter.com/wanderlustparis""}",https://www.facebook.com/wanderlustparis/,,https://twitter.com/wanderlustparis,https://www.yelp.com/biz/wanderlust-paris
nua paris club,"32 Rue de Tilsitt, 75017 Paris",32 Rue de Tilsitt,75017 Paris,"Ночной клуб,Бар,Клуб",06 48 10 04 03,"06 48 10 04 03, +33 6 48 10 04 03",YES,204,4.7,https://search.google.com/local/reviews?placeid=ChIJw-i9w35v5kcR-EuieLb04jg&q=night+club+in+Paris&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=4099107675405700088,48.8748389,2.2931702,https://www.instagram.com/nua.paris?igsh=cXM2aXg2cGs1Z3Uw,instagram.com,"среда:[Закрыто], четверг:[Закрыто], пятница:[Закрыто], суббота:[23:30–05:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[Закрыто]",,4099107675405700088,ChIJw-i9w35v5kcR-EuieLb04jg,/g/11y3x9t5f9,8FW4V7FV+W7,https://www.google.com/search?kgmid=/g/11y3x9t5f9,,"{""instagram"":""https://www.instagram.com/nua.paris/p/c97ccucmfy-/""}",,https://www.instagram.com/nua.paris/p/c97ccucmfy-/,,
Mirage Paris,"65 Rue Pierre Charron, 75008 Paris",65 Rue Pierre Charron,75008 Paris,Диско-клуб,06 47 04 96 69,"06 47 04 96 69, +33 6 47 04 96 69",YES,184,3,https://search.google.com/local/reviews?placeid=ChIJyyBgR4Vv5kcR4FBr0pBtlKI&q=night+club+in+Paris&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=11715108999470469344,48.870139599999995,2.3040971999999997,https://www.instagram.com/mirage.paris/,instagram.com,"среда:[23:30–00:00], четверг:[00:00–07:00], пятница:[00:00–07:00], суббота:[00:00–07:00], воскресенье:[00:00–07:00], понедельник:[Закрыто], вторник:[Закрыто]",,11715108999470469344,ChIJyyBgR4Vv5kcR4FBr0pBtlKI,/g/11frzrc6j8,8FW4V8C3+3J,https://www.google.com/search?kgmid=/g/11frzrc6j8,,"{""facebook"":""https://www.facebook.com/mirageclubparis/"",""instagram"":""https://instagram.com/mirage.paris""}",https://www.facebook.com/mirageclubparis/,https://instagram.com/mirage.paris,,
Supersonic,"9 Rue Biscornet, 75012 Paris",9 Rue Biscornet,75012 Paris,"Ночной клуб,Концертная площадка,Рок-клуб",01 49 23 41 90,"01 49 23 41 90, +33 1 49 23 41 90",YES,3101,4.3,https://search.google.com/local/reviews?placeid=ChIJlyUF0QNy5kcRoW19XauvNzQ&q=night+club+in+Paris&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=3762669164234108321,48.850313199999995,2.3697078,http://www.supersonic-club.fr/,supersonic-club.fr,"среда:[19:00–00:00], четверг:[19:00–00:00], пятница:[19:00–00:00], суббота:[00:00–06:00], воскресенье:[00:00–06:00], понедельник:[19:00–00:00], вторник:[19:00–00:00]",,3762669164234108321,ChIJlyUF0QNy5kcRoW19XauvNzQ,/g/11cm4b3fcq,8FW4V929+4V,https://www.google.com/search?kgmid=/g/11cm4b3fcq,"concert@supersonic-paris.fr,cecilia@supersonic-paris.fr,prod@supersonic-paris.fr,charlotte@supersonic-paris.fr,bar@supersonic-paris.fr,contact@supersonic-paris.fr,communication@supersonic-paris.fr","{""facebook"":""https://www.facebook.com/supersonicbastille/"",""twitter"":""https://twitter.com/supersonicparis"",""instagram"":""https://www.instagram.com/supersonicclub/"",""yelp"":""https://www.yelp.com/biz/supersonic-paris-2""}",https://www.facebook.com/supersonicbastille/,https://www.instagram.com/supersonicclub/,https://twitter.com/supersonicparis,https://www.yelp.com/biz/supersonic-paris-2
Raspoutine,"58 Rue de Bassano, 75008 Paris",58 Rue de Bassano,75008 Paris,"Ночной клуб,Бар,Танцевальный зал",01 47 20 02 90,"01 47 20 02 90, +33 1 47 20 02 90",YES,378,2.8,https://search.google.com/local/reviews?placeid=ChIJZ_QI5elv5kcRqHGhTRTRzA4&q=night+club+in+Paris&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=1066457096911942056,48.871488,2.300272,https://raspoutine.com/?utm_source=Yext&utm_medium=GMB&y_source=1_MjU3NjM3NzAtNzE1LWxvY2F0aW9uLndlYnNpdGU=,raspoutine.com,"среда:[Закрыто], четверг:[23:30–04:30], пятница:[23:30–05:00], суббота:[23:30–05:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipMHLZ_DuHFOTFaTqqFsYXTkgvOjeR8XhbwOUZhq=w122-h92-k-no,1066457096911942056,ChIJZ_QI5elv5kcRqHGhTRTRzA4,/g/1twyyw0c,8FW4V8C2+H4,https://www.google.com/search?kgmid=/g/1twyyw0c,"donnees.privees@paris-society.com,louise.brandexperience@paris-society.com,contact@raspoutine.com,rh-dubai@raspoutine.com,maxime@raspoutine.com,contact-marrakech@raspoutine.com","{""youtube"":""https://www.youtube.com/watch?v=g0bqdqyiklu"",""yelp"":""https://www.yelp.com/biz/raspoutine-paris-8"",""facebook"":""https://www.facebook.com/raspoutine.paris/"",""instagram"":""https://instagram.com/raspoutine.paris""}",https://www.facebook.com/raspoutine.paris/,https://instagram.com/raspoutine.paris,,https://www.yelp.com/biz/raspoutine-paris-8
Club 50,"50 Rue de la Chau. d'Antin, 75009 Paris",50 Rue de la Chau. d'Antin,75009 Paris,Ночной клуб,4CLkZ8qpIvmhkdUPot7hiQ0,,NO,15,4.9,https://search.google.com/local/reviews?placeid=ChIJAQAQdTdu5kcRxDLKKP3Fww8&q=night+club+in+Paris&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=1135969222129234628,48.8739134,2.3330145,,,"среда:[10:00–15:00], четверг:[10:00–15:00], пятница:[10:00–15:00], суббота:[10:00–15:00], воскресенье:[10:00–15:00], понедельник:[10:00–15:00], вторник:[10:00–15:00]",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EBYTTDdF2nqdIfGT4PvjHQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=101.53727&pitch=0&thumbfov=100,1135969222129234628,ChIJAQAQdTdu5kcRxDLKKP3Fww8,/g/11cs4yhzvn,8FW4V8FM+H6,https://www.google.com/search?kgmid=/g/11cs4yhzvn,,,,,,
La Parisienne Paris,"67 Rue Pierre Charron, 75008 Paris",67 Rue Pierre Charron,75008 Paris,"Диско-клуб,Клуб",06 69 72 79 79,"06 69 72 79 79, +33 6 69 72 79 79",YES,39,3.8,https://search.google.com/local/reviews?placeid=ChIJGztiuTNu5kcRfSoHRi1Iy3I&q=night+club+in+Paris&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=8271784499881650813,48.8702408,2.3044995999999998,,,"среда:[00:00–06:00], четверг:[Закрыто], пятница:[Закрыто], суббота:[Закрыто], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[23:30–00:00]",https://lh5.googleusercontent.com/p/AF1QipPHpIGhDIiQgrWjD2PVE3gAPA7NHrsI219YzBnC=w138-h92-k-no,8271784499881650813,ChIJGztiuTNu5kcRfSoHRi1Iy3I,/g/11gh2q_v1c,8FW4V8C3+3Q,https://www.google.com/search?kgmid=/g/11gh2q_v1c,,"{""yelp"":""https://www.yelp.com/biz/le-hobo-paris-2""}",,,,https://www.yelp.com/biz/le-hobo-paris-2
Aquarium Club Paris,"5 Av. Albert de Mun, 75116 Paris",5 Av. Albert de Mun,75116 Paris,"Ночной клуб,Бар,Клуб",06 13 15 78 62,"06 13 15 78 62, +33 6 13 15 78 62",YES,2419,4.6,https://search.google.com/local/reviews?placeid=ChIJ9YudVI1v5kcRONM6TWEnXf4&q=night+club+in+Paris&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=18328849357328798520,48.862205499999995,2.2909497,https://aquariumleclub.com/,aquariumleclub.com,"среда:[Закрыто], четверг:[Закрыто], пятница:[23:00–05:00], суббота:[23:00–05:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipOHzggMspn9JHSweKP4_lBKOyDIXe_QAAnYYmoW=w122-h92-k-no,18328849357328798520,ChIJ9YudVI1v5kcRONM6TWEnXf4,/g/11j6t88rzd,8FW4V76R+V9,https://www.google.com/search?kgmid=/g/11j6t88rzd,,"{""facebook"":""https://www.facebook.com/laquarium/""}",https://www.facebook.com/laquarium/,,,
