Name,Fulladdress,Street,Municipality,Categories,Phone,Phones,Claimed,Review Count,Average Rating,Review URL,Google Maps URL,Latitude,Longitude,Website,Domain,Opening hours,Featured image,Cid,Place Id,Kgmid,Plus code,Google Knowledge URL,Email,Social Medias,Facebook,Instagram,Twitter,Yelp
E1,"Unit 2, 110 Pennington St, London E1W 2BB, Великобритания",Unit 2,110 Pennington St,Ночной клуб,KgfkZ-3eJcSmkdUP3uX6-A0,,YES,1915,4.4,https://search.google.com/local/reviews?placeid=ChIJRzvidzEDdkgRc56dOc6So1E&q=London+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=5882706952703549043,51.508869399999995,-0.061547399999999995,https://e1ldn.co/,e1ldn.co,"среда:[Закрыто], четверг:[Закрыто], пятница:[23:00–00:00], суббота:[00:00–06:00], воскресенье:[00:00–06:00], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipPGhec7et7h_yG0RN-K0RIjnPTOCJ2MvV1mMTh9=w138-h92-k-no,5882706952703549043,ChIJRzvidzEDdkgRc56dOc6So1E,/g/11f3vhyrns,9C3XGW5Q+G9,https://www.google.com/search?kgmid=/g/11f3vhyrns,info@e1ldn.co,"{""instagram"":""https://instagram.com/e1ldn"",""tiktok"":""https://www.tiktok.com/@e1ldnclub"",""twitter"":""https://twitter.com/e1ldn"",""facebook"":""https://www.facebook.com/e1ldn/""}",https://www.facebook.com/e1ldn/,https://instagram.com/e1ldn,https://twitter.com/e1ldn,
93 Feet East,"150 Brick Ln, London E1 6QL, Великобритания",150 Brick Ln,London,"Ночной клуб,Бар,Концертная площадка,Место проведения мероприятий",KgfkZ-3eJcSmkdUP3uX6-A0,,YES,917,4,https://search.google.com/local/reviews?placeid=ChIJidMFFbYcdkgR5JvMOfGOfGM&q=London+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=7168761873574960100,51.5214444,-0.0716111,http://www.93feeteast.co.uk/,93feeteast.co.uk,"среда:[17:00–23:00], четверг:[17:00–23:00], пятница:[17:00–01:30], суббота:[13:30–01:30], воскресенье:[13:30–22:30], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipP2Pws82GaSEhMa8yMMmUap54Lg8wYr_QT1Nj-u=w122-h92-k-no,7168761873574960100,ChIJidMFFbYcdkgR5JvMOfGOfGM,/m/03jf8f,9C3XGWCH+H9,https://www.google.com/search?kgmid=/m/03jf8f,"hello@93feeteast.co.uk,bookings@zofiadj.co.uk","{""instagram"":""https://instagram.com/93feeteast"",""facebook"":""https://www.facebook.com/93feeteast/"",""twitter"":""https://twitter.com/93feeteast"",""tiktok"":""https://www.tiktok.com/@93feeteastldn"",""linkedin"":""https://www.linkedin.com/company/93-feet-east/"",""yelp"":""https://www.yelp.com/biz/93-feet-east-london""}",https://www.facebook.com/93feeteast/,https://instagram.com/93feeteast,https://twitter.com/93feeteast,https://www.yelp.com/biz/93-feet-east-london
TSQ Club,"Trafalgar Square, 21-24 Cockspur St, London SW1Y 5BN, Великобритания",Trafalgar Square,21-24 Cockspur St,"Ночной клуб,Бар",+44 20 8103 3659,"020 8103 3659, +44 20 8103 3659",YES,613,4.5,https://search.google.com/local/reviews?placeid=ChIJkUxgKc4EdkgRUmnzPy22uAQ&q=London+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=340222077329172818,51.507435799999996,-0.13004069999999998,http://www.tsqclub.com/,tsqclub.com,"среда:[Закрыто], четверг:[Закрыто], пятница:[22:00–03:00], суббота:[22:00–03:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipM92Nbrl5WiXqgysTccERQMXmDuqAOTj8KEIxKZ=w138-h92-k-no,340222077329172818,ChIJkUxgKc4EdkgRUmnzPy22uAQ,/g/11byckdj68,9C3XGV49+XX,https://www.google.com/search?kgmid=/g/11byckdj68,info@tsqclub.com,"{""instagram"":""https://www.instagram.com/tsqclub/"",""facebook"":""https://www.facebook.com/tsqclub/about/"",""yelp"":""https://www.yelp.com/biz/tsq-club-london""}",https://www.facebook.com/tsqclub/about/,https://www.instagram.com/tsqclub/,,https://www.yelp.com/biz/tsq-club-london
The Steel Yard,"13-16 Allhallows Ln, City of London, London EC4R 3UE, Великобритания",13-16 Allhallows Ln,"City of London, London","Ночной клуб,Коктейль-бар,Организация праздников и мероприятий,Концертная площадка,Винный бар",+44 20 7283 1505,"020 7283 1505, +44 20 7283 1505",YES,673,3.8,https://search.google.com/local/reviews?placeid=ChIJiQU2L1QDdkgRZRr_hbFtb2U&q=London+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=7309181329470331493,51.5100675,-0.090338,https://www.thesteelyard.london/,thesteelyard.london,,https://lh5.googleusercontent.com/p/AF1QipOW8k3IgN3CcCJluLPz0qw74xc52VmQSmW5UydB=w122-h92-k-no,7309181329470331493,ChIJiQU2L1QDdkgRZRr_hbFtb2U,/g/1v3kgzx3,9C3XGW65+2V,https://www.google.com/search?kgmid=/g/1v3kgzx3,"info@thesteelyard.london,jobs@thesteelyard.london,bookings@thesteelyard.london","{""facebook"":""https://www.facebook.com/thesteelyardldn"",""instagram"":""https://www.instagram.com/thesteelyardldn/"",""twitter"":""https://twitter.com/thesteelyardldn"",""tiktok"":""https://www.tiktok.com/@thesteelyard"",""linkedin"":""https://uk.linkedin.com/company/the-steelyard-london""}",https://www.facebook.com/thesteelyardldn,https://www.instagram.com/thesteelyardldn/,https://twitter.com/thesteelyardldn,
Metropolis Club,"234 Cambridge Heath Rd, Bethnal Green, London E2 9NN, Великобритания",234 Cambridge Heath Rd,"Bethnal Green, London","Ночной клуб,Клуб,Диско-клуб,Центр переговоров и мероприятий,Клуб для взрослых,Организатор праздников",+44 20 8980 2917,"020 8980 2917, +44 20 8980 2917",YES,387,4.5,https://search.google.com/local/reviews?placeid=ChIJ7__G2usddkgRwlWsd8-0GRA&q=London+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=1160157182183626178,51.532452299999996,-0.0568498,https://metropolisclub.co.uk/?utm_source=GMB&utm_medium=Organic&utm_campaign=GMB_Listing,metropolisclub.co.uk,"среда:[21:00–03:00], четверг:[21:00–04:00], пятница:[21:00–04:00], суббота:[22:00–04:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[21:00–03:00]",https://lh5.googleusercontent.com/p/AF1QipOrK5hkeKQc5SVPVGdoucJ3pE-Ck2dad2WJ3pOM=w85-h92-k-no,1160157182183626178,ChIJ7__G2usddkgRwlWsd8-0GRA,/g/11h3jjhsbv,9C3XGWJV+X7,https://www.google.com/search?kgmid=/g/11h3jjhsbv,bookings@metropolisclub.co.uk,"{""instagram"":""https://www.instagram.com/metropolisclub_/"",""facebook"":""https://www.facebook.com/metropolisgentlemens/"",""yelp"":""https://www.yelp.com/biz/metropolis-strip-club-london""}",https://www.facebook.com/metropolisgentlemens/,https://www.instagram.com/metropolisclub_/,,https://www.yelp.com/biz/metropolis-strip-club-london
The Ivy Club,"9 West St, London WC2H 9NE, Великобритания",9 West St,London,"Ночной клуб,Клуб,Центр переговоров и мероприятий,Клуб по интересам",+44 20 7557 6095,"020 7557 6095, +44 20 7557 6095",YES,381,4.6,https://search.google.com/local/reviews?placeid=ChIJL8k8cs0EdkgR8IwP1Sdr47c&q=London+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=13250552347476593904,51.5129443,-0.12816529999999998,http://www.the-ivyclub.co.uk/,the-ivyclub.co.uk,"среда:[08:30–01:00], четверг:[08:30–01:00], пятница:[08:30–01:00], суббота:[16:00–01:00], воскресенье:[Закрыто], понедельник:[08:30–23:00], вторник:[08:30–23:00]",https://lh5.googleusercontent.com/p/AF1QipPAMQJPvL3qpZ92WbuRoOwk_y1tm2DV7FiModA=w122-h92-k-no,13250552347476593904,ChIJL8k8cs0EdkgR8IwP1Sdr47c,/g/1thwzxr3,9C3XGV7C+5P,https://www.google.com/search?kgmid=/g/1thwzxr3,"events@the-ivyclub.co.uk,info@the-ivyclub.co.uk,guestlist@the-ivyclub.co.uk,app@peoplevine.com","{""youtube"":""https://www.youtube.com/channel/uce3ipuws_vxxqzgwg-4glng/videos"",""facebook"":""https://www.facebook.com/theivybrasseries/"",""twitter"":""https://twitter.com/theivywestst"",""instagram"":""https://www.instagram.com/the_ivy_collection""}",https://www.facebook.com/theivybrasseries/,https://www.instagram.com/the_ivy_collection,https://twitter.com/theivywestst,
Infernos Nightclub,"146 Clapham High St, London SW4 7UH, Великобритания",146 Clapham High St,London,"Ночной клуб,Бар,Караоке-бар",+44 20 7720 7633,"020 7720 7633, +44 20 7720 7633",YES,677,3.6,https://search.google.com/local/reviews?placeid=ChIJkX63D1IEdkgReGGWJjZL-mU&q=London+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=7348268437956092280,51.4627537,-0.1359428,http://www.infernos.co.uk/,infernos.co.uk,"среда:[Закрыто], четверг:[Закрыто], пятница:[22:30–04:00], суббота:[22:00–04:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipNojJvmggZBd-Tz6oftLmHl2NbGgBOlBRkM9eEW=w137-h92-k-no,7348268437956092280,ChIJkX63D1IEdkgReGGWJjZL-mU,/g/1tc_dr04,9C3XFV77+4J,https://www.google.com/search?kgmid=/g/1tc_dr04,"hello@infernos.co.uk,hello@infernos.o.uk,manager@infernos.co.uk","{""facebook"":""https://www.facebook.com/infernoslondon"",""instagram"":""https://www.instagram.com/infernoslondon/"",""tiktok"":""https://www.tiktok.com/@infernoslondon?lang=en"",""yelp"":""https://www.yelp.com/biz/infernos-london"",""twitter"":""https://twitter.com/infernosclapham""}",https://www.facebook.com/infernoslondon,https://www.instagram.com/infernoslondon/,https://twitter.com/infernosclapham,https://www.yelp.com/biz/infernos-london
The Social,"5 Little Portland St, London W1W 7JD, Великобритания",5 Little Portland St,London,"Ночной клуб,Бар с живой музыкой,Концертная площадка,Бар",+44 20 7636 4992,"020 7636 4992, +44 20 7636 4992",YES,712,4.4,https://search.google.com/local/reviews?placeid=ChIJQcZSgCobdkgR9y8TnpKyXFE&q=London+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=5862757157716570103,51.5173509,-0.1407312,http://www.thesocial.com/,thesocial.com,"среда:[16:30–00:00], четверг:[16:30–01:00], пятница:[16:30–01:00], суббота:[18:00–01:00], воскресенье:[Закрыто], понедельник:[16:30–00:00], вторник:[16:30–00:00]",https://lh5.googleusercontent.com/p/AF1QipMT8yaNWJhvWERp8J_5yVRcNZzmRSMsw5ICYJPz=w80-h106-k-no,5862757157716570103,ChIJQcZSgCobdkgR9y8TnpKyXFE,/g/1td7sp5w,9C3XGV85+WP,https://www.google.com/search?kgmid=/g/1td7sp5w,"theoffice@thesocial.com,hello@thesocial.com.my,join.us@thesocial.com.my","{""facebook"":""https://www.facebook.com/thesocialw1/"",""twitter"":""https://twitter.com/thesocial"",""instagram"":""https://www.instagram.com/thesociallondon/"",""yelp"":""https://www.yelp.com/biz/the-social-london""}",https://www.facebook.com/thesocialw1/,https://www.instagram.com/thesociallondon/,https://twitter.com/thesocial,https://www.yelp.com/biz/the-social-london
Floripa,"91-92 Great Eastern St, London EC2A 3HZ, Великобритания",91-92 Great Eastern St,London,"Ночной клуб,Бар,Коктейль-бар",+44 20 3325 9739,"020 3325 9739, +44 20 3325 9739",YES,1428,3.2,https://search.google.com/local/reviews?placeid=ChIJhQXVXqUcdkgRHDV37A7dT5w&q=London+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=11263464249243415836,51.5258603,-0.0835282,http://www.floripa-london.com/,floripa-london.com,"среда:[12:00–02:00], четверг:[12:00–02:00], пятница:[12:00–03:00], суббота:[12:00–03:00], воскресенье:[12:00–01:00], понедельник:[12:00–02:00], вторник:[12:00–02:00]",https://lh5.googleusercontent.com/p/AF1QipMmcjZxHQhVx15Y1mfIzs5FWGq7Vxy87n96lrV5=w122-h92-k-no,11263464249243415836,ChIJhQXVXqUcdkgRHDV37A7dT5w,/g/1v_z3tt4,9C3XGWG8+8H,https://www.google.com/search?kgmid=/g/1v_z3tt4,"placidi@uninettunouniversity.net,qkzhu@yahoo.com,luciu73@wp.pl,joerg_volkmann@web.de,flamini@uninettunouniversity.net,lpombo@ua.pt,nicolae_coroiu@yahoo.com,clshen@ccms.nkfust.edu.tw,saidivaliev.tirte@bk.ru,jkaram@alfaisal.edu,mariusgrigorepsyche@yahoo.com,corporateevents@opusleisure.com,corporateevents@sbg-london.com","{""yelp"":""https://www.yelp.com/biz/floripa-london"",""facebook"":""https://facebook.com/floripaldn"",""instagram"":""https://instagram.com/floripaldn""}",https://facebook.com/floripaldn,https://instagram.com/floripaldn,,https://www.yelp.com/biz/floripa-london
Dolce,"17A Harrington Rd, South Kensington, London SW7 3ES, Великобритания",17A Harrington Rd,"South Kensington, London","Клуб,Коктейль-бар,Диско-клуб,Комната отдыха,Музыкальный клуб",+44 7725 444406,"07725 444406, +44 7725 444406",YES,358,3.3,https://search.google.com/local/reviews?placeid=ChIJub28q0IFdkgRlFaawpqgSAY&q=London+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=452788349101037204,51.493994099999995,-0.1756944,https://www.dolcekensington.com/,dolcekensington.com,"среда:[Закрыто], четверг:[Закрыто], пятница:[22:00–03:00], суббота:[22:00–03:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipMRDvSK1-hoqBM4NlP70T4dDv8-7H-KJ6AKFh3M=w137-h92-k-no,452788349101037204,ChIJub28q0IFdkgRlFaawpqgSAY,/g/11bv3qygyk,9C3XFRVF+HP,https://www.google.com/search?kgmid=/g/11bv3qygyk,"info@dolcekensington.com,Guestlist@capitalalist.com","{""facebook"":""https://www.facebook.com/dolcekensington/""}",https://www.facebook.com/dolcekensington/,,,
