Name,Fulladdress,Street,Municipality,Categories,Phone,Phones,Claimed,Review Count,Average Rating,Review URL,Google Maps URL,Latitude,Longitude,Website,Domain,Opening hours,Featured image,Cid,Place Id,Kgmid,Plus code,Google Knowledge URL,Email,Social Medias,Facebook,Instagram,Twitter,Yelp
REJUVENATION,"Rejuvenation, 36 Whitehouse St, Leeds LS10 1AD, Великобритания",Rejuvenation,36 Whitehouse St,Ночной клуб,+44 7816 167411,"07816 167411, +44 7816 167411",YES,60,4.9,https://search.google.com/local/reviews?placeid=ChIJZ2a3-DpceUgRGjp85Om0mV0&q=Leeds+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=6744620833617754650,53.783682,-1.5345339999999998,http://www.rejuvenation.me/,rejuvenation.me,,https://lh5.googleusercontent.com/p/AF1QipNEO1AzLu8iwbZY6S-VZh9yIAJeYLgzGIpNLUQJ=w176-h92-k-no,6744620833617754650,ChIJZ2a3-DpceUgRGjp85Om0mV0,/g/11bzx8gnqq,9C5WQFM8+F5,https://www.google.com/search?kgmid=/g/11bzx8gnqq,"info@rejuvenation.me,sales@rejuvenation.me","{""facebook"":""https://www.facebook.com/events/914785950606285/"",""twitter"":""https://www.twitter.com/rejuves"",""instagram"":""https://www.instagram.com/rejuvenationleeds"",""youtube"":""https://www.youtube.com/user/rejuvenationleeds""}",https://www.facebook.com/events/914785950606285/,https://www.instagram.com/rejuvenationleeds,https://www.twitter.com/rejuves,
Home Nightclub Leeds,"117 Albion St, Leeds LS2 8DY, Великобритания",117 Albion St,Leeds,Ночной клуб,+44 113 831 2122,"0113 831 2122, +44 113 831 2122",YES,40,3.6,https://search.google.com/local/reviews?placeid=ChIJBbgr7dRdeUgRMdYiLy1CCrY&q=Leeds+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=13117369626501764657,53.800070999999996,-1.545048,https://home-leeds.co.uk/,home-leeds.co.uk,"среда:[22:00–03:00], четверг:[Закрыто], пятница:[22:00–03:00], суббота:[23:00–04:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipNCjQ0RBkUUKULGCw24MxlrQ7v2XBn2MzZN2PPt=w138-h92-k-no,13117369626501764657,ChIJBbgr7dRdeUgRMdYiLy1CCrY,/g/11vf32dybr,9C5WRF23+2X,https://www.google.com/search?kgmid=/g/11vf32dybr,"bookings@home-leeds.co.uk,admin@home-leeds.co.uk","{""facebook"":""https://www.facebook.com/homenightclubleeds"",""instagram"":""https://www.instagram.com/homenightclubleeds/""}",https://www.facebook.com/homenightclubleeds,https://www.instagram.com/homenightclubleeds/,,
Freedom Mills,"Unit 47 Washington St, Leeds LS3 1JQ, Великобритания",Unit 47 Washington St,Leeds,"Ночной клуб,Место проведения мероприятий",ePvjZ9-jAqackdUPzuCTuA4,,YES,79,4.7,https://search.google.com/local/reviews?placeid=ChIJEdraH7peeUgRxbOnrM_Xigk&q=Leeds+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=687599180082295749,53.801452999999995,-1.571169,https://linktr.ee/Freedom_Mills,linktr.ee,"среда:[Закрыто], четверг:[Закрыто], пятница:[23:00–05:00], суббота:[23:00–05:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipOupIJB5OXSr4JPQVJoQ0k7BdfitTq9YhImrQQI=w126-h92-k-no,687599180082295749,ChIJEdraH7peeUgRxbOnrM_Xigk,/g/11c5wy8c7z,9C5WRC2H+HG,https://www.google.com/search?kgmid=/g/11c5wy8c7z,,"{""facebook"":""https://www.facebook.com/freedommillsofficial/"",""instagram"":""https://instagram.com/freedommillsofficial_""}",https://www.facebook.com/freedommillsofficial/,https://instagram.com/freedommillsofficial_,,
Club Exodus Leeds,"58 Roseville Rd, Leeds LS8 5DR, Великобритания",58 Roseville Rd,Leeds,Ночной клуб,ePvjZ9-jAqackdUPzuCTuA4,,YES,7,4.3,https://search.google.com/local/reviews?placeid=ChIJm5-JRABdeUgRvzghFmb5bys&q=Leeds+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=3129994482899040447,53.8081974,-1.5278863999999999,,,,https://lh5.googleusercontent.com/p/AF1QipPZkGDmVNZ0XqMjN0gkrt-AcUqvqAXx7vVFq6cP=w80-h106-k-no,3129994482899040447,ChIJm5-JRABdeUgRvzghFmb5bys,/g/11y5vbdxz_,9C5WRF5C+7R,https://www.google.com/search?kgmid=/g/11y5vbdxz_,info@mocashent.co.uk,"{""facebook"":""https://www.facebook.com/events/58-roseville-road-leeds-kent/club-exodus-first-year-anniversary/1047214970003652/""}",https://www.facebook.com/events/58-roseville-road-leeds-kent/club-exodus-first-year-anniversary/1047214970003652/,,,
The Domino Club,"7 Grand Arcade, Leeds LS1 6PG, Великобритания",7 Grand Arcade,Leeds,"Бар с живой музыкой,Коктейль-бар,Джаз-клуб",+44 113 513 2086,"0113 513 2086, +44 113 513 2086",YES,614,4.7,https://search.google.com/local/reviews?placeid=ChIJ__9vXxpceUgR1NyD4XgK4Jk&q=Leeds+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=11087873796882029780,53.8001739,-1.5402744,https://www.thedomino.co.uk/,thedomino.co.uk,"среда:[20:00–01:00], четверг:[18:00–01:00], пятница:[18:00–02:00], суббота:[18:00–02:00], воскресенье:[19:00–00:00], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipMMfDs9kDM7tO7XKAwgCyNgphOGKVmJ4GxAcAZl=w122-h92-k-no,11087873796882029780,ChIJ__9vXxpceUgR1NyD4XgK4Jk,/g/11g7y8zgdt,9C5WRF25+3V,https://www.google.com/search?kgmid=/g/11g7y8zgdt,"bookings@thedomino.co.uk,info@thedomino.co.uk","{""facebook"":""https://www.facebook.com/dominoclubleeds/events/"",""instagram"":""https://www.instagram.com/dominoclubleeds/""}",https://www.facebook.com/dominoclubleeds/events/,https://www.instagram.com/dominoclubleeds/,,
Fibre Leeds,"168 Lower Briggate, Leeds LS1 6LY, Великобритания",168 Lower Briggate,Leeds,"Бар,Клуб",+44 113 344 9550,"0113 344 9550, +44 113 344 9550",YES,1125,4.2,https://search.google.com/local/reviews?placeid=ChIJR8shHRlceUgRmmTUkdQKvSE&q=Leeds+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=2431111281945896090,53.795096199999996,-1.5423156999999998,https://www.fibreleeds.com/,fibreleeds.com,"среда:[16:00–02:00], четверг:[16:00–03:00], пятница:[16:00–04:00], суббота:[12:00–05:00], воскресенье:[14:00–03:00], понедельник:[Закрыто], вторник:[16:00–02:00]",https://lh5.googleusercontent.com/p/AF1QipP-w1CskiYZvi5QLCFRItFgIsjC2y365Ynz454e=w138-h92-k-no,2431111281945896090,ChIJR8shHRlceUgRmmTUkdQKvSE,/g/1vgx081t,9C5WQFW5+23,https://www.google.com/search?kgmid=/g/1vgx081t,,"{""yelp"":""https://www.yelp.com/biz/bar-fibre-leeds""}",,,,https://www.yelp.com/biz/bar-fibre-leeds
The Maven,"1 Call Ln, Leeds LS1 7DH, Великобритания",1 Call Ln,Leeds,"Коктейль-бар,Бар,Комната отдыха",+44 113 242 3966,"0113 242 3966, +44 113 242 3966",YES,884,4.4,https://search.google.com/local/reviews?placeid=ChIJsZAm6xlceUgR0a6pSlxFxL0&q=Leeds+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=13674130631295610577,53.796416799999996,-1.5397729999999998,http://www.themavenbar.com/,themavenbar.com,"среда:[17:00–02:00], четверг:[17:00–02:00], пятница:[17:00–03:00], суббота:[15:00–03:00], воскресенье:[17:00–02:00], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipOf-s2o0pLW7uvULVAAOavxeGYa9UqEug9MVxgf=w122-h92-k-no,13674130631295610577,ChIJsZAm6xlceUgR0a6pSlxFxL0,/g/1thl0c9f,9C5WQFW6+H3,https://www.google.com/search?kgmid=/g/1thl0c9f,bookings@escapismbars.co.uk,"{""instagram"":""https://www.instagram.com/themavenbar"",""facebook"":""https://www.facebook.com/themavenbar""}",https://www.facebook.com/themavenbar,https://www.instagram.com/themavenbar,,
Call Lane Social,"38 Call Ln, Leeds LS1 6DT, Великобритания",38 Call Ln,Leeds,"Ночной клуб,Бар,Коктейль-бар",+44 113 242 3966,"0113 242 3966, +44 113 242 3966",YES,560,4.1,https://search.google.com/local/reviews?placeid=ChIJ0TxipBlceUgR5fGCUplqseQ&q=Leeds+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=16479069718272209381,53.795552,-1.5411384,https://calllanesocial.co.uk/,calllanesocial.co.uk,"среда:[17:00–04:00], четверг:[17:00–04:00], пятница:[17:00–04:00], суббота:[17:00–04:00], воскресенье:[17:00–04:00], понедельник:[17:00–04:00], вторник:[17:00–04:00]",https://lh5.googleusercontent.com/p/AF1QipPX_99M1zjeqLD-m6xZSdD0HXpZSQMnw1o8BJq9=w92-h92-k-no,16479069718272209381,ChIJ0TxipBlceUgR5fGCUplqseQ,/g/1hc0_0hhp,9C5WQFW5+6G,https://www.google.com/search?kgmid=/g/1hc0_0hhp,info@calllanesocial.co.uk,"{""instagram"":""https://www.instagram.com/calllanesocialbar/"",""facebook"":""https://www.facebook.com/call.lane.social/""}",https://www.facebook.com/call.lane.social/,https://www.instagram.com/calllanesocialbar/,,
Baracoa Luxe Bar,"52 Call Ln, Leeds LS1 6DT, Великобритания",52 Call Ln,Leeds,"Ночной клуб,Пивной сад,Коктейль-бар,Бар",+44 113 245 2324,"0113 245 2324, +44 113 245 2324",YES,168,4.1,https://search.google.com/local/reviews?placeid=ChIJJQSr5BhceUgRpbx-KTpPmFI&q=Leeds+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=5951594018792979621,53.7949093,-1.5414442,http://www.baracoaluxebar.com/,baracoaluxebar.com,"среда:[Закрыто], четверг:[Закрыто], пятница:[17:00–04:00], суббота:[17:00–04:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipPB6i2g0AR81OZRQxATVjOejW1pMYpFqYjp274M=w126-h92-k-no,5951594018792979621,ChIJJQSr5BhceUgRpbx-KTpPmFI,/g/1tdnkn0n,9C5WQFV5+XC,https://www.google.com/search?kgmid=/g/1tdnkn0n,info@baracoaluxebar.com,"{""facebook"":""https://www.facebook.com/baracoaluxebarleeds/photos_albums""}",https://www.facebook.com/baracoaluxebarleeds/photos_albums,,,
Flight Club Leeds,"Sovereign House, 1-2 S Parade, Leeds LS1 5QL, Великобритания",Sovereign House,1-2 S Parade,"Бар,Ресторан поздних завтраков,Коктейль-бар,Паб",ePvjZ9-jAqackdUPzuCTuA4,,YES,922,4.6,https://search.google.com/local/reviews?placeid=ChIJyYd1lCtdeUgR4PHdlQYAETY&q=Leeds+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=3895895180936344032,53.799276899999995,-1.5473474999999999,https://flightclubdarts.com/location-leeds?utm_source=google&utm_medium=organic&utm_campaign=google-my-business&utm_content=venue-page,flightclubdarts.com,"среда:[11:30–00:00], четверг:[11:30–01:00], пятница:[11:30–02:00], суббота:[11:00–02:00], воскресенье:[11:30–00:00], понедельник:[11:30–00:00], вторник:[11:30–00:00]",https://lh5.googleusercontent.com/p/AF1QipNPFfg4ETLOWZ8eQ_Xd4w96RAODheBU617fq_qt=w122-h92-k-no,3895895180936344032,ChIJyYd1lCtdeUgR4PHdlQYAETY,/g/11j31dxd2x,9C5WQFX3+P3,https://www.google.com/search?kgmid=/g/11j31dxd2x,"mollyc@flightclubdarts.com,bookings@flightclubdarts.com.au,feedback@flightclubdarts.com,becky.short@flightclubdarts.com,events@flightclubdarts.com,bookings@flightclubdarts.com","{""facebook"":""https://www.facebook.com/flightclubleeds/"",""instagram"":""https://instagram.com/flightclubdarts"",""linkedin"":""https://linkedin.com/company/flight-club-darts-limited"",""youtube"":""https://www.youtube.com/@flightclub5245""}",https://www.facebook.com/flightclubleeds/,https://instagram.com/flightclubdarts,,
Revolución de Cuba Leeds,"64-68 Call Ln, Leeds LS1 6DT, Великобритания",64-68 Call Ln,Leeds,"Ресторан кубинской кухни,Бар",+44 113 350 6556,"0113 350 6556, +44 113 350 6556",YES,3001,4.2,https://search.google.com/local/reviews?placeid=ChIJQV_d_BhceUgRCUyko4zlqGU&q=Leeds+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=7325357186121747465,53.794764799999996,-1.5421177,https://www.revoluciondecuba.com/bar/leeds?utm_source=Google&utm_medium=Yext&y_source=1_NTA1MTM5MzAtNzE1LWxvY2F0aW9uLndlYnNpdGU=,revoluciondecuba.com,"среда:[17:00–01:00], четверг:[17:00–01:00], пятница:[12:00–03:00], суббота:[12:00–03:00], воскресенье:[12:00–00:00], понедельник:[Закрыто], вторник:[17:00–01:00]",https://lh5.googleusercontent.com/p/AF1QipPKHvbKlRdlUavILcKu9ChPnjGWX-bBBhKEiPM=k-no-,7325357186121747465,ChIJQV_d_BhceUgRCUyko4zlqGU,/g/11bwd2gwb7,9C5WQFV5+W5,https://www.google.com/search?kgmid=/g/11bwd2gwb7,"dpo@revolutionbarsgroup.com,bookings-liverpool@revoluciondecuba.com,leeds@revoluciondecuba.com,nottingham@revoluciondecuba.com,bookings-belfast@revoluciondecuba.com","{""facebook"":""https://www.facebook.com/revoluciondecubabars"",""instagram"":""https://www.instagram.com/kubixmedia/"",""tiktok"":""https://www.tiktok.com/@revdecuba"",""twitter"":""https://twitter.com/revsdecuba"",""spotify"":""https://open.spotify.com/user/0y9h0t9xpfh3z0zqzmxwz76ub/playlist/62tnmmm64wb8t5bxthx5im"",""yelp"":""https://www.yelp.com/biz/revoluci%c3%b3n-de-cuba-leeds-leeds""}",https://www.facebook.com/revoluciondecubabars,https://www.instagram.com/kubixmedia/,https://twitter.com/revsdecuba,https://www.yelp.com/biz/revoluci%c3%b3n-de-cuba-leeds-leeds
