Name,Fulladdress,Street,Municipality,Categories,Phone,Phones,Claimed,Review Count,Average Rating,Review URL,Google Maps URL,Latitude,Longitude,Website,Domain,Opening hours,Featured image,Cid,Place Id,Kgmid,Plus code,Google Knowledge URL,Email,Social Medias,Facebook,Instagram,Twitter,Yelp
One Again Club,"23 Rue Saint-Saëns, 13001 Marseille",23 Rue Saint-Saëns,13001 Marseille,Ночной клуб,06 50 03 39 69,"06 50 03 39 69, +33 6 50 03 39 69",NO,21,3.3,"https://search.google.com/local/reviews?placeid=ChIJY2PDaUDHyRIREuONdBD5Bcc&q=night+club+in+Marseille,+%D0%90rance&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=14341142437501461266,43.293381,5.3738487,,,"среда:[00:00–06:00], четверг:[00:00–06:00], пятница:[00:00–06:00], суббота:[00:00–06:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipPbj8PmJP2WhHAwMniDdndVu_eDi8d7lZ2lWeq-=w122-h92-k-no,14341142437501461266,ChIJY2PDaUDHyRIREuONdBD5Bcc,/g/1hm4fx_5d,8FM779VF+9G,https://www.google.com/search?kgmid=/g/1hm4fx_5d,,"{""facebook"":""https://www.facebook.com/oneagainclub/""}",https://www.facebook.com/oneagainclub/,,,
TROLLEYBUS,"24 Quai de Rive Neuve, 13007 Marseille",24 Quai de Rive Neuve,13007 Marseille,"Ночной клуб,Паб",04 91 54 30 45,"04 91 54 30 45, +33 4 91 54 30 45",YES,883,2.6,"https://search.google.com/local/reviews?placeid=ChIJodmGX8bAyRIRf7mIKwVAK4o&q=night+club+in+Marseille,+%D0%90rance&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=9956121792182008191,43.2928749,5.3696364,http://www.letrolley.com/,letrolley.com,"среда:[Закрыто], четверг:[23:30–00:00], пятница:[00:00–06:00], суббота:[00:00–06:00], воскресенье:[00:00–06:00], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipO2OsdC7nXwwDeYTOkfXl89bm7i8_CXl9BduZx7=w137-h92-k-no,9956121792182008191,ChIJodmGX8bAyRIRf7mIKwVAK4o,/g/1v3y4zp0,8FM779V9+4V,https://www.google.com/search?kgmid=/g/1v3y4zp0,julien@letrolley.com,"{""facebook"":""https://www.facebook.com/trolleybus-131004603619494"",""twitter"":""https://twitter.com/letrolley"",""youtube"":""https://www.youtube.com/channel/ucwxaaplckfl412idfjjvama"",""instagram"":""https://www.instagram.com/letrolley/""}",https://www.facebook.com/trolleybus-131004603619494,https://www.instagram.com/letrolley/,https://twitter.com/letrolley,
Maxi Club,"23 Rue Saint-Saëns, 13001 Marseille",23 Rue Saint-Saëns,13001 Marseille,Ночной клуб,ilHkZ_DsMKWokdUPkJv6oAU,,NO,5,3.8,"https://search.google.com/local/reviews?placeid=ChIJvwrNj7jAyRIRCXg1Jl8p5_o&q=night+club+in+Marseille,+%D0%90rance&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=18079464717741815817,43.2934183,5.3738943,,,,https://lh5.googleusercontent.com/p/AF1QipPnkTVTx2TzWxZA_rOgXM3hxQ9GppNWQEf9-J_n=w80-h106-k-no,18079464717741815817,ChIJvwrNj7jAyRIRCXg1Jl8p5_o,/g/11hyl5tswv,8FM779VF+9H,https://www.google.com/search?kgmid=/g/11hyl5tswv,,"{""yelp"":""https://www.yelp.com/biz/maxi-club-marseille"",""facebook"":""https://www.facebook.com/maxiclubmarseille/""}",https://www.facebook.com/maxiclubmarseille/,,,https://www.yelp.com/biz/maxi-club-marseille
Le Miami - Marseille,"Bd de la Pomme, 13011 Marseille",Bd de la Pomme,13011 Marseille,Ночной клуб,ilHkZ_DsMKWokdUPkJv6oAU,,NO,60,3.6,"https://search.google.com/local/reviews?placeid=ChIJa-Lhve-_yRIRY7AJuNpJSnk&q=night+club+in+Marseille,+%D0%90rance&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=8739879230605209699,43.2931263,5.4572978,,,,https://lh5.googleusercontent.com/p/AF1QipO6z-R1YkQr4U4ylxeUu8nqNtauROy_0SNOaoJ3=w80-h106-k-no,8739879230605209699,ChIJa-Lhve-_yRIRY7AJuNpJSnk,/g/11kpn3p7gz,8FM77FV4+7W,https://www.google.com/search?kgmid=/g/11kpn3p7gz,,,,,,
The Zanzibar Marseille,"13 Rue Beauvau, 13001 Marseille",13 Rue Beauvau,13001 Marseille,"Бар,Диско-клуб,Комната отдыха",06 09 11 63 27,"06 09 11 63 27, +33 6 09 11 63 27",YES,609,3.3,"https://search.google.com/local/reviews?placeid=ChIJIcyhILnAyRIRBgEDTr1VrlM&q=night+club+in+Marseille,+%D0%90rance&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=6029851222641672454,43.294134199999995,5.3756511,,,"среда:[00:00–05:00], четверг:[00:00–05:00], пятница:[00:00–05:00], суббота:[00:00–06:00], воскресенье:[00:00–06:00], понедельник:[00:00–05:00], вторник:[00:00–05:00]",https://lh5.googleusercontent.com/p/AF1QipMw9j6AZ3LGOgJL90JH9rcp24zYjsi9K3P9Fnlb=w122-h92-k-no,6029851222641672454,ChIJIcyhILnAyRIRBgEDTr1VrlM,/g/11bwqqbqd8,8FM779VG+M7,https://www.google.com/search?kgmid=/g/11bwqqbqd8,,"{""facebook"":""https://www.facebook.com/emilie.beccari/posts/27651725777775762"",""yelp"":""https://www.yelp.com/biz/le-zanzibar-marseille""}",https://www.facebook.com/emilie.beccari/posts/27651725777775762,,,https://www.yelp.com/biz/le-zanzibar-marseille
Yamzz Club,"7 Rue Venture, 13001 Marseille",7 Rue Venture,13001 Marseille,Ночной клуб,04 91 33 91 03,"04 91 33 91 03, +33 4 91 33 91 03",NO,1,5,"https://search.google.com/local/reviews?placeid=ChIJr1YofLnAyRIRTXhZDmJicZk&q=night+club+in+Marseille,+%D0%90rance&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=11056726733458339917,43.2928521,5.3780529999999995,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JJmuO0liqOylP6f7_rlbBw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=178.15031&pitch=0&thumbfov=100,11056726733458339917,ChIJr1YofLnAyRIRTXhZDmJicZk,/g/11b7hk7pvs,8FM779VH+46,https://www.google.com/search?kgmid=/g/11b7hk7pvs,,"{""yelp"":""https://www.yelp.com/biz/yamzz-club-marseille"",""facebook"":""https://www.facebook.com/www.yamzz.club/#:~:text=les jeudis du yamzz club, marseille. 85""}","https://www.facebook.com/www.yamzz.club/#:~:text=les jeudis du yamzz club, marseille. 85",,,https://www.yelp.com/biz/yamzz-club-marseille
Mademoiselle,"8 Rue Corneille, 13001 Marseille",8 Rue Corneille,13001 Marseille,Ночной клуб,06 50 77 67 58,"06 50 77 67 58, +33 6 50 77 67 58",NO,26,2.6,"https://search.google.com/local/reviews?placeid=ChIJMYDIl6TByRIRUXvNjg6OhJ4&q=night+club+in+Marseille,+%D0%90rance&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=11422410748094937937,43.293468399999995,5.3753686,,,"среда:[00:00–06:00], четверг:[00:00–06:00], пятница:[00:00–06:00], суббота:[00:00–06:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipNqyy3ov6cE4-5cHHAs0QJwvZwutYy0jIyiZg20=w122-h92-k-no,11422410748094937937,ChIJMYDIl6TByRIRUXvNjg6OhJ4,/g/11p794f3w4,8FM779VG+94,https://www.google.com/search?kgmid=/g/11p794f3w4,,"{""yelp"":""https://www.yelp.com/biz/ma-demoiselle-marseille-2""}",,,,https://www.yelp.com/biz/ma-demoiselle-marseille-2
BAZAR,"90 Bd Rabatau, 13008 Marseille",90 Bd Rabatau,13008 Marseille,Диско-клуб,06 58 52 15 15,"06 58 52 15 15, +33 6 58 52 15 15",YES,375,2.6,"https://search.google.com/local/reviews?placeid=ChIJYWZuu6u4yRIRicLf0t8JeXs&q=night+club+in+Marseille,+%D0%90rance&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=8897153395767362185,43.2763808,5.397904,http://www.bazarmarseille.com/,bazarmarseille.com,"среда:[Закрыто], четверг:[Закрыто], пятница:[00:00–06:00], суббота:[00:00–06:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipNcEg889x4uizZhnguZGL7N3FmfsMDrkXwIba8S=w138-h92-k-no,8897153395767362185,ChIJYWZuu6u4yRIRicLf0t8JeXs,/g/11xcwpm2x,8FM779GX+H5,https://www.google.com/search?kgmid=/g/11xcwpm2x,,"{""instagram"":""https://www.instagram.com/bazar_palmeraie/"",""yelp"":""https://www.yelp.com/biz/le-bazar-marseille"",""facebook"":""https://www.facebook.com/bazarmarseille/""}",https://www.facebook.com/bazarmarseille/,https://www.instagram.com/bazar_palmeraie/,,https://www.yelp.com/biz/le-bazar-marseille
Le Diamant Noir Club,"89 Rue de la Palud, 13006 Marseille",89 Rue de la Palud,13006 Marseille,Ночной клуб,06 69 35 65 06,"06 69 35 65 06, +33 6 69 35 65 06",NO,6,3.2,"https://search.google.com/local/reviews?placeid=ChIJnS-097rAyRIR5EDkjO-Aaoc&q=night+club+in+Marseille,+%D0%90rance&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=9757753309000909028,43.2916603,5.3809626,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rzJC0i9vFhN79YOzsMQrtw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=83.22119&pitch=0&thumbfov=100,9757753309000909028,ChIJnS-097rAyRIR5EDkjO-Aaoc,/g/11clsh_m5m,8FM779RJ+M9,https://www.google.com/search?kgmid=/g/11clsh_m5m,,"{""facebook"":""https://www.facebook.com/diamannoir13006/"",""instagram"":""https://www.instagram.com/lediamantnoir13/""}",https://www.facebook.com/diamannoir13006/,https://www.instagram.com/lediamantnoir13/,,
Le B2,"69 Rue Paradis, 13006 Marseille",69 Rue Paradis,13006 Marseille,Ночной клуб,ilHkZ_DsMKWokdUPkJv6oAU,,YES,8,4.5,"https://search.google.com/local/reviews?placeid=ChIJ53NXK6fByRIRQcUu1i4jUM0&q=night+club+in+Marseille,+%D0%90rance&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=14794363459980936513,43.291241199999995,5.3779037,,,"среда:[24 часа в сутки], четверг:[24 часа в сутки], пятница:[24 часа в сутки], суббота:[24 часа в сутки], воскресенье:[Закрыто], понедельник:[24 часа в сутки], вторник:[24 часа в сутки]",https://lh5.googleusercontent.com/p/AF1QipO7f9Y2R4jsyJwS-COncGu-S6X7D8Pdt6lS7UJQ=w189-h92-k-no,14794363459980936513,ChIJ53NXK6fByRIRQcUu1i4jUM0,/g/11krndkm65,8FM779RH+F5,https://www.google.com/search?kgmid=/g/11krndkm65,,"{""yelp"":""https://www.yelp.com/biz/oxybul-marseille-4""}",,,,https://www.yelp.com/biz/oxybul-marseille-4
BACK to BAC - Marseille,"24 Rue Roux de Brignoles, 13006 Marseille",24 Rue Roux de Brignoles,13006 Marseille,"Караоке-бар,Коктейль-бар",04 88 86 21 88,"04 88 86 21 88, +33 4 88 86 21 88",YES,832,4.8,"https://search.google.com/local/reviews?placeid=ChIJJ1FMtc_ByRIRMtilYGy5SaU&q=night+club+in+Marseille,+%D0%90rance&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=11910254564687075378,43.2896734,5.374490199999999,https://marseille.backtobac.net/,marseille.backtobac.net,"среда:[17:30–02:00], четверг:[17:30–02:00], пятница:[17:30–02:00], суббота:[15:30–02:00], воскресенье:[15:30–02:00], понедельник:[17:30–02:00], вторник:[17:30–02:00]",https://lh5.googleusercontent.com/p/AF1QipMpBDh0Rfw_vFGydEF2yXMm_eFrUPZgjTJP57xE=w122-h92-k-no,11910254564687075378,ChIJJ1FMtc_ByRIRMtilYGy5SaU,/g/11j48ch2hg,8FM779QF+VQ,https://www.google.com/search?kgmid=/g/11j48ch2hg,contact@backtobac.net,"{""facebook"":""https://www.facebook.com/marseille.backtobac/"",""instagram"":""https://www.instagram.com/back.to.bac.karaoke/"",""tiktok"":""https://www.tiktok.com/@backtobackaraoke"",""pinterest"":""https://fr.pinterest.com/backtobackaraoke/"",""linkedin"":""https://www.linkedin.com/company/backtobac/""}",https://www.facebook.com/marseille.backtobac/,https://www.instagram.com/back.to.bac.karaoke/,,
Le Sun Club,"141 Rte Léon Lachamp, 13009 Marseille",141 Rte Léon Lachamp,13009 Marseille,Ночной клуб,06 48 44 87 12,"06 48 44 87 12, +33 6 48 44 87 12",YES,6,4.2,"https://search.google.com/local/reviews?placeid=ChIJT-LR-qq5yRIRCnrdHk4guy8&q=night+club+in+Marseille,+%D0%90rance&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=3439378260324874762,43.2490008,5.440871899999999,https://www.instagram.com/lesunclub.marseille/,instagram.com,"среда:[Закрыто], четверг:[Закрыто], пятница:[Закрыто], суббота:[00:00–06:00], воскресенье:[Закрыто], понедельник:[00:00–06:00], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipOjdXbjf4LGvqrfwVh6jAJKrWx_6GZbP3CclQD1=w80-h117-k-no,3439378260324874762,ChIJT-LR-qq5yRIRCnrdHk4guy8,/g/11lp6gj6xf,8FM76CXR+J8,https://www.google.com/search?kgmid=/g/11lp6gj6xf,,"{""instagram"":""https://www.instagram.com/jade.sunclub/"",""facebook"":""https://www.facebook.com/reel/1210151216975802/""}",https://www.facebook.com/reel/1210151216975802/,https://www.instagram.com/jade.sunclub/,,
Au Son des Guitares Marseille,"18 Rue Corneille, 13001 Marseille",18 Rue Corneille,13001 Marseille,"Ночной клуб,Бар,Клуб,Бар с живой музыкой",07 82 48 31 41,"07 82 48 31 41, +33 7 82 48 31 41",YES,274,3.8,"https://search.google.com/local/reviews?placeid=ChIJpfGGArnAyRIROdK0-D9sT1o&q=night+club+in+Marseille,+%D0%90rance&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=6507539008584995385,43.293199099999995,5.3754912,,,"среда:[Закрыто], четверг:[23:30–05:00], пятница:[23:30–05:00], суббота:[23:30–05:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipM8G7xiiTYOcdiKg-uXovoTbFtCRD18dxXreRwP=w80-h106-k-no,6507539008584995385,ChIJpfGGArnAyRIROdK0-D9sT1o,/g/1tjbv7k1,8FM779VG+75,https://www.google.com/search?kgmid=/g/1tjbv7k1,,"{""facebook"":""https://www.facebook.com/antoinecassandrisondesguitares/""}",https://www.facebook.com/antoinecassandrisondesguitares/,,,
