Name,Fulladdress,Street,Municipality,Categories,Phone,Phones,Claimed,Review Count,Average Rating,Review URL,Google Maps URL,Latitude,Longitude,Website,Domain,Opening hours,Featured image,Cid,Place Id,Kgmid,Plus code,Google Knowledge URL,Email,Social Medias,Facebook,Instagram,Twitter,Yelp
Reflex - Birmingham,"36-37 Broad St, Birmingham B1 2DY, Великобритания",36-37 Broad St,Birmingham,"Ночной клуб,Бар,Комната отдыха",+44 121 643 0444,"0121 643 0444, +44 121 643 0444",YES,772,4.5,https://search.google.com/local/reviews?placeid=ChIJIyxmE_S8cEgRNvA5__8kUTc&q=birmingham+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=3986007827116847158,52.4782583,-1.9106059999999998,https://www.reflex-bars.co.uk/birmingham?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,reflex-bars.co.uk,"среда:[Закрыто], четверг:[21:00–02:00], пятница:[20:00–03:00], суббота:[14:00–03:00], воскресенье:[21:00–02:00], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipPITZVMVxZ6woF_CLm-GoaIUCeVxW-dkoOA_gfl=w163-h92-k-no,3986007827116847158,ChIJIyxmE_S8cEgRNvA5__8kUTc,/g/1tc_kl2f,9C4WF3HQ+8Q,https://www.google.com/search?kgmid=/g/1tc_kl2f,"reflex.broadstreet@stonegatepubs.com,datarequest@stonegatepubs.com,clarke@reflex-bars.co.uk","{""facebook"":""https://facebook.com/stonegatepubs"",""twitter"":""https://twitter.com/stonegate_group"",""spotify"":""https://open.spotify.com/user/popworldbaby?si=f36b12027a224e83&nd=1&dlsi=aa5703709a004d1f"",""linkedin"":""https://www.linkedin.com/company/stonegategroup""}",https://facebook.com/stonegatepubs,,https://twitter.com/stonegate_group,
Club PST,"71 Lombard St, Deritend, Birmingham B12 0QU, Великобритания",71 Lombard St,Deritend,"Ночной клуб,Бар,Концертная площадка",+44 121 622 5363,"0121 622 5363, +44 121 622 5363",YES,95,4.3,https://search.google.com/local/reviews?placeid=ChIJOSN3O3y8cEgRj21b6s5U6gg&q=birmingham+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=642419144525573519,52.471325799999995,-1.8869162,,,"среда:[Закрыто], четверг:[Закрыто], пятница:[21:00–04:00], суббота:[21:00–04:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipP7VhgSwt9qMiviyRRDA_53oZezrqH3xGSvzj3s=w185-h92-k-no,642419144525573519,ChIJOSN3O3y8cEgRj21b6s5U6gg,/m/0k5hrqn,9C4WF4C7+G6,https://www.google.com/search?kgmid=/m/0k5hrqn,,"{""yelp"":""https://www.yelp.com/biz/pst-birmingham""}",,,,https://www.yelp.com/biz/pst-birmingham
Snobs,"200 Broad St, Birmingham B15 1SU, Великобритания",200 Broad St,Birmingham,"Ночной клуб,Бар,Спорт-бар",+44 121 643 5551,"0121 643 5551, +44 121 643 5551",YES,1399,3.8,https://search.google.com/local/reviews?placeid=ChIJbbgilom8cEgRkC3eEOiXE80&q=birmingham+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=14777321825303932304,52.4751092,-1.9140452,http://www.snobsnightclub.co.uk/bar-grill/,snobsnightclub.co.uk,"среда:[16:00–02:00], четверг:[16:00–02:00], пятница:[16:00–03:30], суббота:[12:00–04:00], воскресенье:[12:00–23:00], понедельник:[16:00–23:00], вторник:[16:00–23:00]",https://lh5.googleusercontent.com/p/AF1QipOKLObPPrUNAYLP7x--c6NH5lCkoc-1aGxHPhLB=w122-h92-k-no,14777321825303932304,ChIJbbgilom8cEgRkC3eEOiXE80,/g/1xb2c_wr,9C4WF3GP+29,https://www.google.com/search?kgmid=/g/1xb2c_wr,"hello@snobsnightclub.co.uk,enquiries@snobsnightclub.co.uk,lostproperty@snobsnightclub.co.uk,ross@snobsnightclub.co.uk","{""facebook"":""https://www.facebook.com/events/1179447400394649/"",""twitter"":""https://twitter.com/snobsnightclub"",""instagram"":""https://www.instagram.com/snobsnightclub/""}",https://www.facebook.com/events/1179447400394649/,https://www.instagram.com/snobsnightclub/,https://twitter.com/snobsnightclub,
suki10c,"21 Bordesley St, Birmingham B5 5PJ, Великобритания",21 Bordesley St,Birmingham,"Ночной клуб,Бар",+44 7535 966314,"07535 966314, +44 7535 966314",YES,175,4.3,https://search.google.com/local/reviews?placeid=ChIJA4yklYa8cEgRehyWpdjc378&q=birmingham+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=13826012204099837050,52.478268,-1.888439,https://www.facebook.com/Suki10c/,facebook.com,,https://lh5.googleusercontent.com/p/AF1QipNMVYeKrnyZYqr9eSGN8ksraINW3MTytHkggWm4=w122-h92-k-no,13826012204099837050,ChIJA4yklYa8cEgRehyWpdjc378,/g/11_rqns0p,9C4WF4H6+8J,https://www.google.com/search?kgmid=/g/11_rqns0p,,"{""facebook"":""https://www.facebook.com/permalink.php?story_fbid=181714398181665&id=100090293160853"",""yelp"":""https://www.yelp.com/biz/suki10c-birmingham"",""twitter"":""https://twitter.com/suki10c""}",https://www.facebook.com/permalink.php?story_fbid=181714398181665&id=100090293160853,,https://twitter.com/suki10c,https://www.yelp.com/biz/suki10c-birmingham
Bambu Nightclub,"1 Wrottesley St, Birmingham B5 4RT, Великобритания",1 Wrottesley St,Birmingham,Ночной клуб,+44 7597 127708,"07597 127708, +44 7597 127708",YES,107,2.3,https://search.google.com/local/reviews?placeid=ChIJFX4mwYm8cEgRdZ1bb4OpWRo&q=birmingham+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=1898735099887459701,52.475234199999996,-1.8969988,,,"среда:[Закрыто], четверг:[Закрыто], пятница:[22:30–04:00], суббота:[22:30–04:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipOnv-2RNOO2LcrBnBMVxufqNz4nqQ3KOl1arV9N=w127-h92-k-no,1898735099887459701,ChIJFX4mwYm8cEgRdZ1bb4OpWRo,/g/1tc_kl22,9C4WF4G3+36,https://www.google.com/search?kgmid=/g/1tc_kl22,,"{""facebook"":""https://www.facebook.com/bambubarbirmingham/""}",https://www.facebook.com/bambubarbirmingham/,,,
The Night Owl,"17-18 Lower Trinity St, Deritend, Birmingham B9 4AG, Великобритания",17-18 Lower Trinity St,Deritend,Место проведения мероприятий,XfPjZ5CKHI2akdUP19HPoAs,,YES,514,4.5,https://search.google.com/local/reviews?placeid=ChIJbZrDE4C8cEgRNMC4D5wx_Eg&q=birmingham+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=5259133011210321972,52.4751318,-1.8818183,https://birmingham.thenightowl.club/,birmingham.thenightowl.club,"среда:[Закрыто], четверг:[Закрыто], пятница:[20:00–04:00], суббота:[21:30–04:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[19:30–03:00]",https://lh5.googleusercontent.com/p/AF1QipMzMcyu6qTnsw9JwDqawyOTpVDpMXWKKjBOsDD0=w138-h92-k-no,5259133011210321972,ChIJbZrDE4C8cEgRNMC4D5wx_Eg,/g/11bwh9xg66,9C4WF4G9+37,https://www.google.com/search?kgmid=/g/11bwh9xg66,"clare@thenightowl.club,franchising@junk-king.com","{""facebook"":""https://www.facebook.com/thenightowlbham/"",""twitter"":""https://twitter.com/nightowlbham"",""instagram"":""https://instagram.com/nightowlbirmingham/"",""youtube"":""https://www.youtube.com/channel/ucyagu8ifkm_yits80jxsdxq"",""spotify"":""https://open.spotify.com/user/ucad83xlr22gzyjgz8jsxj5l8"",""yelp"":""https://www.yelp.com/biz/the-night-owl-birmingham"",""linkedin"":""https://www.linkedin.com/company/the-night-owl/""}",https://www.facebook.com/thenightowlbham/,https://instagram.com/nightowlbirmingham/,https://twitter.com/nightowlbham,https://www.yelp.com/biz/the-night-owl-birmingham
King of clubs,"73 Hill St, Birmingham B5 4AN, Великобритания",73 Hill St,Birmingham,Диско-клуб,+44 7903 832900,"07903 832900, +44 7903 832900",YES,49,3.7,https://search.google.com/local/reviews?placeid=ChIJ4Sz5GA69cEgRX1hvlwTkLec&q=birmingham+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=16658221305084991583,52.4771955,-1.900753,,,"среда:[Закрыто], четверг:[Закрыто], пятница:[22:00–04:00], суббота:[22:00–04:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipPvN_PpMWKVpsDHTsY1WNmBONopiW6bWj-pVQdD=w80-h100-k-no,16658221305084991583,ChIJ4Sz5GA69cEgRX1hvlwTkLec,/g/11sxyg6b30,9C4WF3GX+VM,https://www.google.com/search?kgmid=/g/11sxyg6b30,,"{""facebook"":""https://www.facebook.com/profile.php/?id=61555679489105""}",https://www.facebook.com/profile.php/?id=61555679489105,,,
Sobar,"86 Hurst St, Birmingham B5 4TD, Великобритания",86 Hurst St,Birmingham,"Ночной клуб,Бар",+44 121 693 5084,"0121 693 5084, +44 121 693 5084",YES,240,3.8,https://search.google.com/local/reviews?placeid=ChIJuQ28zYm8cEgRkYo-5Gu5b4c&q=birmingham+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=9759222790577097361,52.474876099999996,-1.8962648999999998,http://www.sobar.co.uk/,sobar.co.uk,"среда:[Закрыто], четверг:[Закрыто], пятница:[20:00–03:30], суббота:[20:00–04:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipPM6bweMpiWE9pYs7lRElTPCdxyoLaNFfLUoK18=w137-h92-k-no,9759222790577097361,ChIJuQ28zYm8cEgRkYo-5Gu5b4c,/g/1tdvd0lj,9C4WF4F3+XF,https://www.google.com/search?kgmid=/g/1tdvd0lj,"enquiries@sobar.co.uk,info@sobar.co.uk,0427admin@sobar-richmond.co.uk","{""yelp"":""https://www.yelp.com/biz/miyako-teppanyaki-birmingham"",""facebook"":""https://www.facebook.com/sobarbirmingham/"",""twitter"":""https://twitter.com/sobaruk"",""instagram"":""https://www.instagram.com/sobarbirmingham/""}",https://www.facebook.com/sobarbirmingham/,https://www.instagram.com/sobarbirmingham/,https://twitter.com/sobaruk,https://www.yelp.com/biz/miyako-teppanyaki-birmingham
Cave,"30-31 Lower Tower St, Birmingham B19 3NH, Великобритания",30-31 Lower Tower St,Birmingham,Ночной клуб,+44 7444 513972,"07444 513972, +44 7444 513972",YES,78,3.5,https://search.google.com/local/reviews?placeid=ChIJBw99-ri9cEgRAqCyMMIjwhQ&q=birmingham+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=1495797343188066306,52.4904447,-1.89804,https://www.fatsoma.com/p/club-cave,fatsoma.com,"среда:[Закрыто], четверг:[Закрыто], пятница:[22:00–04:00], суббота:[22:00–04:00], воскресенье:[22:00–04:00], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipMrnmP8n0U5A1uWR5TuTSBEHrXN5-BTY0e-W2-0=w118-h92-k-no,1495797343188066306,ChIJBw99-ri9cEgRAqCyMMIjwhQ,/g/11smxl006p,9C4WF4R2+5Q,https://www.google.com/search?kgmid=/g/11smxl006p,"support@fatsoma.com,ray.boggiano@fatsoma.com,jane.doe@fatsoma.com","{""instagram"":""https://instagram.com/fatsoma"",""facebook"":""https://facebook.com/fatsoma""}",https://facebook.com/fatsoma,https://instagram.com/fatsoma,,
RumRum Birmingham,"70 Hurst St, Birmingham B5 4TD, Великобритания",70 Hurst St,Birmingham,Ночной клуб,+44 121 769 0633,"0121 769 0633, +44 121 769 0633",YES,84,3.7,https://search.google.com/local/reviews?placeid=ChIJ8TzaX3C9cEgRUFGExw4Ki6k&q=birmingham+night+club&authuser=0&hl=ru&gl=FR,https://www.google.com/maps?cid=12216869472765759824,52.4744417,-1.8966048999999998,http://rumrumarcadian.co.uk/,rumrumarcadian.co.uk,"среда:[Закрыто], четверг:[Закрыто], пятница:[22:00–03:00], суббота:[22:00–04:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipMaNTwURGde09e4gNvd-zPHEX83PPnIJO0fly05=w138-h92-k-no,12216869472765759824,ChIJ8TzaX3C9cEgRUFGExw4Ki6k,/g/11g0g9r5vh,9C4WF4F3+Q9,https://www.google.com/search?kgmid=/g/11g0g9r5vh,info@rumrumbirmingham.co.uk,"{""instagram"":""https://www.instagram.com/p/cq-lcwxofzi/"",""facebook"":""https://www.facebook.com/angelajohnson65/posts/10160251956974357""}",https://www.facebook.com/angelajohnson65/posts/10160251956974357,https://www.instagram.com/p/cq-lcwxofzi/,,
